Order_ID,Delivery_Partner_ID,Tracking_Number,Shipment_Date,Delivery_Date,Delivery_Status
19692,3,TRK00006302,2025-12-07,2025-12-13,Returned
17248,9,TRK00006303,2025-12-29,2026-01-07,Delivered
17074,9,TRK00006304,2025-08-28,2025-09-07,In Transit
13134,1,TRK00006305,2026-03-07,2026-03-09,Returned
540,2,TRK00006306,2026-02-20,2026-02-24,In Transit
9945,9,TRK00006307,2025-12-02,2025-12-05,Delivered
5864,5,TRK00006308,2025-02-11,2025-02-16,Delivered
9150,4,TRK00006309,2025-07-01,2025-07-06,Delivered
6449,9,TRK00006310,2025-02-19,2025-02-26,Delivered
18863,9,TRK00006311,2026-01-19,2026-01-24,Delivered
4900,2,TRK00006312,2025-05-12,2025-05-14,Returned
3505,5,TRK00006313,2024-11-06,2024-11-08,Delivered
277,8,TRK00006314,2025-12-06,2025-12-08,Delivered
19111,8,TRK00006315,2024-11-30,2024-12-02,Delivered
13543,4,TRK00006316,2025-12-04,2025-12-09,Delivered
9122,2,TRK00006317,2026-06-02,2026-06-11,Delivered
18471,7,TRK00006318,2025-11-13,2025-11-20,Delivered
7038,3,TRK00006319,2025-09-20,2025-09-27,In Transit
10665,1,TRK00006320,2024-07-24,2024-07-29,In Transit
3435,6,TRK00006321,2025-06-26,2025-06-30,In Transit
15983,4,TRK00006322,2025-10-21,2025-10-22,Delivered
16985,4,TRK00006323,2025-11-09,2025-11-10,In Transit
8289,9,TRK00006324,2024-08-16,2024-08-26,Delivered
18703,6,TRK00006325,2025-06-04,2025-06-09,In Transit
5796,6,TRK00006326,2026-03-22,2026-03-28,Delivered
6567,8,TRK00006327,2025-09-27,2025-10-02,Delivered
13642,1,TRK00006328,2025-08-06,2025-08-09,Delivered
15807,1,TRK00006329,2025-01-04,2025-01-14,Delivered
11210,10,TRK00006330,2025-01-27,2025-02-04,Delivered
7358,8,TRK00006331,2026-05-10,2026-05-18,Delivered
15185,4,TRK00006332,2025-08-17,2025-08-21,Delivered
2142,2,TRK00006333,2026-02-23,2026-03-01,Delivered
5554,3,TRK00006334,2025-06-16,2025-06-25,Delivered
7060,2,TRK00006335,2025-06-19,2025-06-22,Delivered
3549,4,TRK00006336,2024-10-03,2024-10-09,Delivered
10610,8,TRK00006337,2026-01-31,2026-02-06,Delivered
8932,7,TRK00006338,2025-12-14,2025-12-16,In Transit
7416,8,TRK00006339,2025-12-31,2026-01-06,Delivered
18035,6,TRK00006340,2025-11-18,2025-11-25,Shipped
3963,9,TRK00006341,2025-02-28,2025-03-10,Delivered
11664,8,TRK00006342,2025-12-09,2025-12-11,Delivered
5122,2,TRK00006343,2025-09-11,2025-09-20,Delivered
19467,6,TRK00006344,2025-02-28,2025-03-05,Delivered
11980,6,TRK00006345,2026-01-08,2026-01-16,Delivered
915,10,TRK00006346,2024-08-16,2024-08-20,Delivered
17088,4,TRK00006347,2025-01-11,2025-01-18,Delivered
12317,3,TRK00006348,2024-08-25,2024-08-31,Delivered
6475,9,TRK00006349,2024-10-20,2024-10-29,Delivered
7774,9,TRK00006350,2026-03-08,2026-03-14,Shipped
11082,7,TRK00006351,2026-02-15,2026-02-18,Delivered
9590,6,TRK00006352,2026-04-29,2026-05-03,Delivered
18430,5,TRK00006353,2024-11-24,2024-12-01,Shipped
2037,3,TRK00006354,2024-12-15,2024-12-16,Shipped
13917,3,TRK00006355,2024-12-31,2025-01-05,Shipped
18341,6,TRK00006356,2025-09-21,2025-09-25,In Transit
7614,6,TRK00006357,2025-11-13,2025-11-23,In Transit
8423,7,TRK00006358,2026-04-03,2026-04-06,Delivered
5320,6,TRK00006359,2024-09-16,2024-09-17,In Transit
16617,6,TRK00006360,2025-06-29,2025-07-02,Delivered
19808,1,TRK00006361,2025-06-01,2025-06-05,Delivered
13142,6,TRK00006362,2025-05-22,2025-05-31,Delivered
1392,8,TRK00006363,2025-06-02,2025-06-09,Delivered
11986,3,TRK00006364,2024-12-26,2025-01-02,Delivered
15350,5,TRK00006365,2026-02-28,2026-03-09,Delivered
6710,4,TRK00006366,2026-05-12,2026-05-21,Shipped
3715,5,TRK00006367,2026-04-03,2026-04-11,Delivered
13674,2,TRK00006368,2026-07-05,2026-07-11,Shipped
15351,10,TRK00006369,2025-06-21,2025-06-29,Delivered
16573,8,TRK00006370,2026-04-13,2026-04-20,Delivered
3394,5,TRK00006371,2025-09-09,2025-09-11,Delivered
1823,3,TRK00006372,2024-11-12,2024-11-18,Delivered
15113,6,TRK00006373,2025-03-31,2025-04-07,Shipped
3947,6,TRK00006374,2024-07-21,2024-07-25,Delivered
18123,9,TRK00006375,2024-07-31,2024-08-08,Delivered
10151,10,TRK00006376,2025-09-08,2025-09-15,Delivered
9124,8,TRK00006377,2025-06-08,2025-06-17,Shipped
11273,9,TRK00006378,2026-02-15,2026-02-18,Delivered
14840,7,TRK00006379,2024-07-17,2024-07-25,Shipped
4646,4,TRK00006380,2026-04-07,2026-04-16,Delivered
3428,2,TRK00006381,2025-11-02,2025-11-09,Shipped
18533,2,TRK00006382,2025-05-15,2025-05-24,Delivered
3331,6,TRK00006383,2024-11-11,2024-11-19,Delivered
3857,4,TRK00006384,2025-09-25,2025-10-01,Delivered
8735,4,TRK00006385,2024-10-27,2024-11-03,Delivered
3293,5,TRK00006386,2025-02-26,2025-03-04,Delivered
15204,7,TRK00006387,2025-03-28,2025-03-29,Delivered
16488,5,TRK00006388,2025-12-11,2025-12-20,Delivered
1401,10,TRK00006389,2024-12-12,2024-12-16,In Transit
3860,2,TRK00006390,2025-12-26,2025-12-27,Delivered
16189,4,TRK00006391,2026-03-08,2026-03-14,Shipped
2106,8,TRK00006392,2024-09-24,2024-09-30,Delivered
15445,3,TRK00006393,2024-10-12,2024-10-18,Delivered
7914,2,TRK00006394,2024-10-15,2024-10-19,Shipped
7190,3,TRK00006395,2025-05-14,2025-05-17,Delivered
6987,3,TRK00006396,2025-06-19,2025-06-21,Delivered
16285,3,TRK00006397,2025-04-30,2025-05-06,Delivered
10560,5,TRK00006398,2024-11-19,2024-11-23,Delivered
11399,3,TRK00006399,2026-06-06,2026-06-16,Delivered
15542,10,TRK00006400,2025-02-28,2025-03-03,Delivered
18232,5,TRK00006401,2026-01-30,2026-02-02,Delivered
9256,7,TRK00006402,2025-06-25,2025-06-27,Shipped
16036,4,TRK00006403,2024-11-05,2024-11-08,In Transit
13970,6,TRK00006404,2025-06-02,2025-06-05,Delivered
11759,10,TRK00006405,2025-06-17,2025-06-25,Delivered
10548,7,TRK00006406,2025-12-11,2025-12-21,In Transit
19262,3,TRK00006407,2025-10-24,2025-11-02,Delivered
19822,8,TRK00006408,2024-11-30,2024-12-07,Delivered
13849,2,TRK00006409,2024-10-06,2024-10-16,Shipped
5290,4,TRK00006410,2024-09-22,2024-09-23,Delivered
6198,2,TRK00006411,2025-12-06,2025-12-15,Shipped
2390,9,TRK00006412,2024-09-24,2024-09-30,Returned
1661,2,TRK00006413,2025-01-19,2025-01-22,Delivered
5889,5,TRK00006414,2025-07-14,2025-07-15,Delivered
16545,7,TRK00006415,2026-01-30,2026-01-31,Returned
14506,8,TRK00006416,2024-11-14,2024-11-23,Delivered
10694,9,TRK00006417,2026-01-19,2026-01-28,In Transit
3916,1,TRK00006418,2025-07-04,2025-07-09,Delivered
11536,8,TRK00006419,2025-05-25,2025-06-04,Delivered
8254,4,TRK00006420,2024-12-20,2024-12-23,Delivered
4718,9,TRK00006421,2025-04-15,2025-04-18,Shipped
8597,6,TRK00006422,2025-06-02,2025-06-06,Delivered
9275,7,TRK00006423,2025-08-21,2025-08-30,Delivered
19771,8,TRK00006424,2025-07-19,2025-07-24,Delivered
10411,9,TRK00006425,2025-04-14,2025-04-16,Delivered
15053,8,TRK00006426,2025-01-13,2025-01-19,Delivered
2461,6,TRK00006427,2025-08-05,2025-08-12,Delivered
14210,2,TRK00006428,2025-08-18,2025-08-25,Shipped
15504,5,TRK00006429,2026-03-31,2026-04-07,Delivered
4111,7,TRK00006430,2025-01-13,2025-01-23,Shipped
17822,4,TRK00006431,2026-01-12,2026-01-19,In Transit
19577,3,TRK00006432,2024-09-22,2024-09-30,Delivered
16127,8,TRK00006433,2025-05-20,2025-05-21,Delivered
7447,3,TRK00006434,2024-09-16,2024-09-17,In Transit
15006,8,TRK00006435,2025-11-08,2025-11-14,Delivered
12938,4,TRK00006436,2025-03-07,2025-03-10,Delivered
5902,2,TRK00006437,2025-05-08,2025-05-10,In Transit
12819,4,TRK00006438,2026-04-16,2026-04-19,Delivered
12270,6,TRK00006439,2026-05-07,2026-05-16,Delivered
18043,10,TRK00006440,2026-03-11,2026-03-15,Delivered
6169,5,TRK00006441,2025-04-03,2025-04-06,Delivered
11783,1,TRK00006442,2024-12-14,2024-12-22,Delivered
10228,2,TRK00006443,2026-04-25,2026-04-26,Delivered
5730,2,TRK00006444,2026-05-23,2026-05-25,In Transit
3995,2,TRK00006445,2025-02-12,2025-02-15,Delivered
5037,9,TRK00006446,2025-06-12,2025-06-13,Delivered
14810,2,TRK00006447,2025-03-05,2025-03-14,Shipped
10590,9,TRK00006448,2025-01-07,2025-01-13,Delivered
8267,7,TRK00006449,2024-09-21,2024-09-30,Delivered
19794,8,TRK00006450,2025-02-19,2025-02-23,Delivered
15404,4,TRK00006451,2025-11-10,2025-11-12,Shipped
1945,8,TRK00006452,2024-08-08,2024-08-10,In Transit
88,5,TRK00006453,2024-09-18,2024-09-19,Delivered
18942,4,TRK00006454,2025-07-05,2025-07-15,In Transit
6089,2,TRK00006455,2025-02-09,2025-02-15,Delivered
13364,5,TRK00006456,2026-07-09,2026-07-18,Delivered
17070,4,TRK00006457,2025-07-10,2025-07-11,Shipped
14399,4,TRK00006458,2025-08-29,2025-09-07,Delivered
2170,9,TRK00006459,2026-07-07,2026-07-15,Delivered
1101,7,TRK00006460,2024-07-14,2024-07-20,Delivered
14365,10,TRK00006461,2025-03-01,2025-03-09,Delivered
4086,1,TRK00006462,2025-03-05,2025-03-09,Shipped
13402,3,TRK00006463,2024-09-20,2024-09-22,Shipped
283,3,TRK00006464,2025-06-10,2025-06-11,In Transit
17142,3,TRK00006465,2024-09-22,2024-09-30,Delivered
11061,7,TRK00006466,2024-12-20,2024-12-23,Delivered
2989,1,TRK00006467,2024-07-25,2024-07-30,In Transit
12690,7,TRK00006468,2024-11-23,2024-11-26,Delivered
5192,4,TRK00006469,2025-10-08,2025-10-11,Delivered
17283,9,TRK00006470,2025-08-04,2025-08-09,Delivered
18156,3,TRK00006471,2024-10-24,2024-10-31,In Transit
19441,9,TRK00006472,2026-01-28,2026-02-01,Delivered
5260,5,TRK00006473,2026-06-09,2026-06-10,Delivered
3077,4,TRK00006474,2025-05-18,2025-05-27,Delivered
3082,10,TRK00006475,2025-01-17,2025-01-26,Delivered
7231,6,TRK00006476,2024-11-05,2024-11-07,Delivered
11101,5,TRK00006477,2024-09-25,2024-09-28,Delivered
4666,3,TRK00006478,2025-09-30,2025-10-03,In Transit
4265,10,TRK00006479,2024-11-20,2024-11-21,Delivered
17447,7,TRK00006480,2026-01-04,2026-01-06,Shipped
10902,7,TRK00006481,2025-07-03,2025-07-08,Delivered
2495,9,TRK00006482,2026-04-07,2026-04-11,Delivered
1923,4,TRK00006483,2024-08-11,2024-08-17,Delivered
10538,3,TRK00006484,2025-01-26,2025-02-01,Delivered
14829,3,TRK00006485,2025-09-21,2025-09-22,Delivered
15551,6,TRK00006486,2025-11-26,2025-12-03,In Transit
14776,10,TRK00006487,2024-08-30,2024-09-03,Delivered
13861,4,TRK00006488,2026-06-19,2026-06-29,Delivered
6510,7,TRK00006489,2026-02-03,2026-02-07,Delivered
11041,4,TRK00006490,2024-11-22,2024-11-24,In Transit
1093,5,TRK00006491,2025-04-22,2025-04-26,Delivered
12626,2,TRK00006492,2024-11-28,2024-12-03,Shipped
758,1,TRK00006493,2025-01-20,2025-01-21,Delivered
10917,9,TRK00006494,2024-11-11,2024-11-12,Delivered
19672,10,TRK00006495,2026-05-04,2026-05-11,In Transit
14630,10,TRK00006496,2025-08-01,2025-08-11,Delivered
15447,3,TRK00006497,2025-12-24,2025-12-29,In Transit
9587,7,TRK00006498,2024-11-12,2024-11-22,Returned
2680,1,TRK00006499,2025-04-15,2025-04-16,Delivered
19411,8,TRK00006500,2024-07-14,2024-07-24,Shipped
5001,5,TRK00006501,2025-09-16,2025-09-18,Delivered
10801,9,TRK00006502,2024-07-12,2024-07-15,Delivered
10705,10,TRK00006503,2026-05-13,2026-05-23,Returned
6203,3,TRK00006504,2026-05-29,2026-05-30,In Transit
18878,7,TRK00006505,2026-03-19,2026-03-27,In Transit
18929,5,TRK00006506,2024-10-16,2024-10-21,In Transit
5187,10,TRK00006507,2026-01-05,2026-01-10,Delivered
3242,10,TRK00006508,2025-08-21,2025-08-23,Delivered
5928,5,TRK00006509,2024-12-20,2024-12-30,Delivered
16201,5,TRK00006510,2024-12-11,2024-12-12,In Transit
16771,9,TRK00006511,2025-12-23,2026-01-02,Delivered
16102,2,TRK00006512,2025-06-23,2025-06-28,Delivered
9652,8,TRK00006513,2024-12-28,2025-01-02,Delivered
12870,1,TRK00006514,2025-01-18,2025-01-20,Delivered
11091,10,TRK00006515,2025-01-20,2025-01-23,Returned
2859,6,TRK00006516,2025-03-22,2025-03-24,Delivered
7711,5,TRK00006517,2024-11-28,2024-12-07,Delivered
7879,3,TRK00006518,2024-12-29,2025-01-01,Delivered
18552,3,TRK00006519,2026-02-26,2026-03-03,Shipped
11264,2,TRK00006520,2024-08-10,2024-08-12,Delivered
5775,3,TRK00006521,2026-01-15,2026-01-19,Delivered
3112,10,TRK00006522,2025-06-20,2025-06-29,Returned
10188,4,TRK00006523,2025-07-26,2025-07-27,Delivered
18572,7,TRK00006524,2025-11-27,2025-11-29,Delivered
8990,8,TRK00006525,2024-11-22,2024-11-24,Delivered
15593,8,TRK00006526,2024-08-31,2024-09-01,Delivered
4247,8,TRK00006527,2024-11-27,2024-11-30,Delivered
19270,8,TRK00006528,2025-01-12,2025-01-18,Delivered
2560,9,TRK00006529,2025-01-21,2025-01-29,Delivered
14546,8,TRK00006530,2025-10-09,2025-10-15,In Transit
17453,1,TRK00006531,2026-01-13,2026-01-14,Delivered
2225,10,TRK00006532,2026-03-12,2026-03-16,Delivered
3419,5,TRK00006533,2024-07-22,2024-07-24,Delivered
14966,7,TRK00006534,2025-02-11,2025-02-16,In Transit
5727,2,TRK00006535,2026-01-12,2026-01-15,Delivered
8511,9,TRK00006536,2025-01-20,2025-01-22,Delivered
14289,5,TRK00006537,2025-11-06,2025-11-13,Delivered
2524,9,TRK00006538,2026-01-21,2026-01-23,Delivered
8691,10,TRK00006539,2025-01-18,2025-01-22,Delivered
5261,1,TRK00006540,2025-07-18,2025-07-26,Delivered
13315,3,TRK00006541,2026-06-16,2026-06-20,In Transit
18032,8,TRK00006542,2026-05-22,2026-05-26,Returned
19836,8,TRK00006543,2025-10-03,2025-10-11,Delivered
18944,8,TRK00006544,2025-04-14,2025-04-19,Shipped
1045,3,TRK00006545,2025-06-15,2025-06-20,Delivered
630,4,TRK00006546,2024-11-06,2024-11-09,Delivered
14878,4,TRK00006547,2026-05-01,2026-05-04,In Transit
16337,3,TRK00006548,2025-04-03,2025-04-09,Delivered
19083,5,TRK00006549,2025-11-15,2025-11-24,Shipped
8993,9,TRK00006550,2025-08-14,2025-08-15,Returned
6704,5,TRK00006551,2024-08-13,2024-08-16,Delivered
13043,9,TRK00006552,2024-09-20,2024-09-24,Delivered
6324,9,TRK00006553,2026-05-30,2026-06-08,Delivered
1690,2,TRK00006554,2025-03-02,2025-03-11,Shipped
1608,2,TRK00006555,2025-05-08,2025-05-13,Delivered
357,7,TRK00006556,2025-10-22,2025-10-26,Delivered
9865,4,TRK00006557,2026-01-09,2026-01-17,Delivered
90,6,TRK00006558,2026-03-10,2026-03-12,Delivered
15308,2,TRK00006559,2024-12-31,2025-01-02,In Transit
15241,8,TRK00006560,2025-03-15,2025-03-16,In Transit
3286,8,TRK00006561,2024-09-18,2024-09-24,Delivered
10004,10,TRK00006562,2025-09-05,2025-09-09,Delivered
2231,5,TRK00006563,2024-11-04,2024-11-09,Shipped
15395,4,TRK00006564,2024-12-18,2024-12-25,Delivered
10880,8,TRK00006565,2025-10-05,2025-10-15,Delivered
19173,7,TRK00006566,2025-07-18,2025-07-27,In Transit
9429,10,TRK00006567,2025-07-25,2025-07-28,Shipped
14072,8,TRK00006568,2025-01-12,2025-01-17,Delivered
17621,4,TRK00006569,2025-12-06,2025-12-12,Delivered
2316,1,TRK00006570,2024-11-13,2024-11-15,Delivered
12007,6,TRK00006571,2024-12-21,2024-12-23,Delivered
17380,2,TRK00006572,2025-04-15,2025-04-16,Shipped
9797,1,TRK00006573,2025-06-15,2025-06-17,Delivered
17201,4,TRK00006574,2025-02-11,2025-02-19,Delivered
12954,8,TRK00006575,2025-01-06,2025-01-07,Delivered
448,8,TRK00006576,2025-11-11,2025-11-17,Delivered
12021,6,TRK00006577,2024-09-29,2024-10-07,Delivered
5273,9,TRK00006578,2025-04-16,2025-04-23,Shipped
5809,5,TRK00006579,2025-05-30,2025-06-09,Delivered
10274,1,TRK00006580,2025-02-24,2025-02-27,Delivered
17372,9,TRK00006581,2025-11-23,2025-12-03,Delivered
4546,5,TRK00006582,2026-03-24,2026-03-30,Delivered
4747,1,TRK00006583,2024-09-19,2024-09-28,Delivered
9331,7,TRK00006584,2025-09-23,2025-09-25,Returned
17105,5,TRK00006585,2025-08-06,2025-08-16,Delivered
2449,3,TRK00006586,2026-03-23,2026-03-31,Delivered
3581,1,TRK00006587,2026-07-11,2026-07-12,Delivered
5827,6,TRK00006588,2025-03-18,2025-03-24,Delivered
4054,7,TRK00006589,2024-12-21,2024-12-30,Delivered
7645,3,TRK00006590,2025-10-07,2025-10-14,Delivered
12722,7,TRK00006591,2024-07-26,2024-07-27,Returned
6729,3,TRK00006592,2025-11-25,2025-12-04,Shipped
2547,4,TRK00006593,2025-01-09,2025-01-10,Delivered
11198,9,TRK00006594,2026-04-06,2026-04-13,Delivered
15682,7,TRK00006595,2025-03-07,2025-03-08,Delivered
6552,2,TRK00006596,2025-11-09,2025-11-17,Delivered
10070,10,TRK00006597,2025-09-15,2025-09-23,Delivered
13175,10,TRK00006598,2025-12-17,2025-12-24,Delivered
6579,8,TRK00006599,2024-12-23,2024-12-29,Delivered
14893,6,TRK00006600,2026-02-08,2026-02-10,Delivered
10012,6,TRK00006601,2025-11-22,2025-11-23,Delivered
14510,7,TRK00006602,2025-07-22,2025-07-31,Delivered
4393,6,TRK00006603,2025-05-24,2025-06-02,Shipped
2611,1,TRK00006604,2026-02-19,2026-03-01,Delivered
19796,8,TRK00006605,2026-05-05,2026-05-06,Returned
6621,7,TRK00006606,2025-01-30,2025-02-07,Shipped
16803,1,TRK00006607,2024-12-22,2024-12-30,Delivered
18153,7,TRK00006608,2024-07-23,2024-07-25,In Transit
11381,8,TRK00006609,2025-03-04,2025-03-06,Delivered
16477,3,TRK00006610,2025-03-20,2025-03-22,Shipped
11811,9,TRK00006611,2025-12-31,2026-01-09,Delivered
16181,1,TRK00006612,2024-09-17,2024-09-25,Delivered
14809,1,TRK00006613,2026-01-07,2026-01-12,Delivered
19311,8,TRK00006614,2025-11-10,2025-11-15,Shipped
18579,2,TRK00006615,2024-08-14,2024-08-23,Delivered
1626,8,TRK00006616,2026-04-09,2026-04-10,Shipped
3604,5,TRK00006617,2025-11-27,2025-12-02,Delivered
1658,3,TRK00006618,2024-09-12,2024-09-20,Delivered
13973,9,TRK00006619,2025-05-26,2025-06-03,Shipped
18714,8,TRK00006620,2026-05-16,2026-05-24,Shipped
12537,8,TRK00006621,2024-10-19,2024-10-23,Returned
18197,2,TRK00006622,2025-09-24,2025-10-04,In Transit
19587,6,TRK00006623,2026-02-16,2026-02-22,Delivered
6579,9,TRK00006624,2026-06-15,2026-06-21,In Transit
13250,8,TRK00006625,2025-09-08,2025-09-09,Delivered
8547,8,TRK00006626,2025-03-05,2025-03-06,Delivered
17081,3,TRK00006627,2024-08-18,2024-08-20,Delivered
9222,2,TRK00006628,2026-06-23,2026-07-02,Shipped
13612,5,TRK00006629,2025-07-04,2025-07-13,In Transit
7143,4,TRK00006630,2025-02-04,2025-02-12,Shipped
1006,6,TRK00006631,2026-02-06,2026-02-15,Delivered
4697,1,TRK00006632,2025-04-08,2025-04-14,Delivered
15351,7,TRK00006633,2025-02-01,2025-02-05,Delivered
13357,8,TRK00006634,2026-02-15,2026-02-23,In Transit
18819,7,TRK00006635,2024-11-14,2024-11-18,Delivered
14659,2,TRK00006636,2025-09-07,2025-09-09,Shipped
13472,5,TRK00006637,2025-10-08,2025-10-12,Delivered
18371,5,TRK00006638,2024-11-13,2024-11-19,Delivered
1310,7,TRK00006639,2025-08-27,2025-09-05,Delivered
15003,2,TRK00006640,2025-11-02,2025-11-03,Shipped
12231,3,TRK00006641,2024-11-27,2024-12-02,Shipped
14342,8,TRK00006642,2025-05-10,2025-05-20,Delivered
4813,3,TRK00006643,2024-09-10,2024-09-16,Delivered
2996,5,TRK00006644,2026-07-07,2026-07-13,Delivered
12906,2,TRK00006645,2024-09-13,2024-09-21,Delivered
13344,3,TRK00006646,2025-03-27,2025-04-03,Delivered
4744,8,TRK00006647,2024-10-18,2024-10-28,Delivered
15499,3,TRK00006648,2024-10-01,2024-10-07,Delivered
9450,9,TRK00006649,2024-10-02,2024-10-11,Delivered
8855,6,TRK00006650,2025-12-07,2025-12-10,Delivered
12625,10,TRK00006651,2025-07-12,2025-07-18,In Transit
8325,8,TRK00006652,2025-08-17,2025-08-23,Delivered
13436,2,TRK00006653,2026-02-18,2026-02-19,Shipped
19455,7,TRK00006654,2026-01-27,2026-02-05,Returned
15070,4,TRK00006655,2025-12-22,2026-01-01,Returned
4199,4,TRK00006656,2026-01-26,2026-01-27,Delivered
14416,2,TRK00006657,2024-11-04,2024-11-12,Delivered
17500,2,TRK00006658,2025-11-23,2025-11-24,Shipped
720,6,TRK00006659,2024-12-21,2024-12-22,Delivered
18108,6,TRK00006660,2026-05-30,2026-06-07,Delivered
14663,7,TRK00006661,2025-10-10,2025-10-14,Delivered
3946,6,TRK00006662,2025-12-30,2026-01-01,Shipped
4493,2,TRK00006663,2026-06-14,2026-06-24,Returned
6368,5,TRK00006664,2025-10-06,2025-10-07,Returned
14605,5,TRK00006665,2026-02-13,2026-02-16,Delivered
7507,6,TRK00006666,2025-05-11,2025-05-13,Delivered
15443,10,TRK00006667,2025-10-27,2025-11-03,Delivered
12225,10,TRK00006668,2025-10-22,2025-10-27,Delivered
12700,2,TRK00006669,2024-07-19,2024-07-26,Delivered
5306,8,TRK00006670,2026-02-12,2026-02-16,Delivered
13702,3,TRK00006671,2026-04-02,2026-04-03,Delivered
8133,8,TRK00006672,2025-01-24,2025-01-30,Delivered
3877,10,TRK00006673,2026-06-13,2026-06-14,Delivered
16911,1,TRK00006674,2025-12-31,2026-01-10,Shipped
18477,8,TRK00006675,2024-08-02,2024-08-12,Shipped
7482,4,TRK00006676,2025-04-17,2025-04-26,Shipped
18738,5,TRK00006677,2026-03-01,2026-03-10,Returned
5776,4,TRK00006678,2025-06-20,2025-06-21,Delivered
296,9,TRK00006679,2025-04-13,2025-04-22,Delivered
16706,3,TRK00006680,2026-06-04,2026-06-05,In Transit
18895,1,TRK00006681,2025-01-23,2025-01-28,Delivered
7066,8,TRK00006682,2026-04-01,2026-04-07,In Transit
17542,3,TRK00006683,2026-05-31,2026-06-04,Delivered
7050,6,TRK00006684,2025-10-06,2025-10-15,Delivered
14662,5,TRK00006685,2025-11-19,2025-11-28,Delivered
10956,4,TRK00006686,2025-06-19,2025-06-23,Shipped
5709,7,TRK00006687,2025-12-21,2025-12-25,In Transit
17041,3,TRK00006688,2026-06-01,2026-06-05,Delivered
4212,3,TRK00006689,2026-03-17,2026-03-23,Delivered
2767,2,TRK00006690,2025-05-09,2025-05-12,Delivered
14159,10,TRK00006691,2025-08-15,2025-08-20,Delivered
2972,10,TRK00006692,2024-12-03,2024-12-04,Delivered
7569,10,TRK00006693,2024-11-05,2024-11-13,Delivered
15521,2,TRK00006694,2025-06-07,2025-06-11,Delivered
3186,5,TRK00006695,2026-06-18,2026-06-20,Delivered
3643,2,TRK00006696,2026-05-11,2026-05-19,In Transit
6840,3,TRK00006697,2025-04-25,2025-05-01,Shipped
3926,9,TRK00006698,2026-05-28,2026-06-06,Delivered
17264,4,TRK00006699,2025-07-12,2025-07-21,Delivered
13237,8,TRK00006700,2025-09-10,2025-09-14,Shipped
8970,9,TRK00006701,2026-02-26,2026-02-28,Delivered
3453,9,TRK00006702,2025-05-21,2025-05-31,Shipped
8496,4,TRK00006703,2025-01-13,2025-01-21,Delivered
10133,3,TRK00006704,2026-02-19,2026-02-20,Delivered
13689,1,TRK00006705,2024-09-13,2024-09-23,Delivered
18094,6,TRK00006706,2024-12-26,2025-01-01,Delivered
17727,4,TRK00006707,2024-09-10,2024-09-12,Shipped
1484,6,TRK00006708,2025-07-25,2025-08-03,Delivered
15046,5,TRK00006709,2025-11-14,2025-11-24,Returned
1594,5,TRK00006710,2025-09-11,2025-09-14,Shipped
