Customer_ID,Membership_Level,Reward_Points,Join_Date,Expiry_Date,Status
1471,Silver,2159,2023-03-10,2024-03-09,Active
1472,Bronze,28709,2022-02-23,2023-02-23,Active
1473,Bronze,3959,2023-10-09,2024-10-08,Active
1474,Bronze,5710,2021-12-14,2022-12-14,Inactive
1475,Gold,12574,2022-02-01,2023-02-01,Active
1476,Gold,14587,2024-01-17,2025-01-16,Active
1477,Silver,18410,2022-04-12,2023-04-12,Active
1478,Silver,24614,2022-04-08,2023-04-08,Active
1479,Silver,36529,2025-01-26,2026-01-26,Active
1480,Bronze,9720,2024-08-15,2025-08-15,Active
1481,Gold,36855,2023-06-15,2024-06-14,Active
1482,Bronze,25108,2025-01-05,2026-01-05,Active
1483,Bronze,15849,2024-06-03,2025-06-03,Active
1484,Bronze,46441,2024-01-01,2024-12-31,Active
1485,Platinum,26261,2024-11-16,2025-11-16,Active
1486,Bronze,28708,2024-10-24,2025-10-24,Active
1487,Bronze,26048,2026-07-01,2027-07-01,Active
1488,Bronze,32294,2023-05-30,2024-05-29,Active
1489,Bronze,32476,2022-03-19,2023-03-19,Active
1490,Silver,49044,2024-01-20,2025-01-19,Active
1491,Silver,2298,2026-03-16,2027-03-16,Active
1492,Bronze,27128,2024-12-13,2025-12-13,Active
1493,Silver,19539,2024-11-28,2025-11-28,Active
1494,Silver,6015,2022-05-01,2023-05-01,Active
1495,Gold,39000,2025-09-15,2026-09-15,Inactive
1496,Silver,45631,2023-08-26,2024-08-25,Active
1497,Silver,17993,2025-11-27,2026-11-27,Active
1498,Bronze,21544,2023-03-24,2024-03-23,Active
1499,Bronze,2669,2024-09-20,2025-09-20,Active
1500,Bronze,48131,2025-11-01,2026-11-01,Active
1501,Bronze,34196,2024-07-23,2025-07-23,Active
1502,Bronze,10907,2026-04-22,2027-04-22,Active
1503,Silver,12361,2025-05-22,2026-05-22,Active
1504,Silver,2083,2025-07-13,2026-07-13,Active
1505,Silver,22251,2025-03-08,2026-03-08,Active
1506,Bronze,30341,2022-09-23,2023-09-23,Active
1507,Bronze,23675,2022-12-18,2023-12-18,Active
1508,Silver,44465,2022-02-01,2023-02-01,Active
1509,Silver,38108,2026-03-04,2027-03-04,Active
1510,Bronze,30524,2022-07-13,2023-07-13,Active
1511,Bronze,26243,2022-05-04,2023-05-04,Inactive
1512,Silver,24864,2021-12-03,2022-12-03,Active
1513,Silver,26413,2023-07-20,2024-07-19,Active
1514,Gold,25902,2025-03-19,2026-03-19,Active
1515,Bronze,36597,2024-03-25,2025-03-25,Active
1516,Bronze,35351,2024-08-06,2025-08-06,Active
1517,Bronze,12077,2022-04-10,2023-04-10,Active
1518,Bronze,9084,2022-03-30,2023-03-30,Active
1519,Gold,17661,2023-12-09,2024-12-08,Active
1520,Bronze,1779,2022-08-09,2023-08-09,Active
1521,Silver,38873,2023-04-17,2024-04-16,Active
1522,Silver,19825,2022-03-17,2023-03-17,Active
1523,Platinum,5992,2024-04-11,2025-04-11,Active
1524,Bronze,14425,2025-01-08,2026-01-08,Active
1525,Gold,41702,2023-01-30,2024-01-30,Active
1526,Bronze,28816,2025-09-19,2026-09-19,Inactive
1527,Platinum,8675,2022-11-17,2023-11-17,Active
1528,Bronze,48602,2025-01-30,2026-01-30,Active
1529,Silver,31164,2025-01-08,2026-01-08,Active
1530,Gold,32861,2021-11-24,2022-11-24,Inactive
1531,Platinum,35314,2022-11-04,2023-11-04,Active
1532,Bronze,11767,2024-05-25,2025-05-25,Active
1533,Silver,28418,2021-12-22,2022-12-22,Active
1534,Silver,35317,2025-06-16,2026-06-16,Active
1535,Silver,21164,2024-07-12,2025-07-12,Active
1536,Silver,28797,2022-02-04,2023-02-04,Active
1537,Bronze,15485,2021-10-18,2022-10-18,Active
1538,Silver,4494,2025-06-06,2026-06-06,Active
1539,Silver,44671,2022-06-19,2023-06-19,Active
1540,Silver,31910,2025-12-02,2026-12-02,Active
1541,Silver,24265,2024-12-09,2025-12-09,Active
1542,Gold,43167,2025-04-04,2026-04-04,Active
1543,Gold,42865,2022-08-01,2023-08-01,Active
1544,Gold,30549,2026-05-19,2027-05-19,Active
1545,Silver,26355,2022-01-29,2023-01-29,Active
1546,Silver,20045,2024-01-06,2025-01-05,Active
1547,Bronze,481,2023-07-30,2024-07-29,Active
1548,Bronze,11892,2026-03-17,2027-03-17,Active
1549,Gold,7459,2025-09-29,2026-09-29,Active
1550,Bronze,34649,2024-05-03,2025-05-03,Active
1551,Silver,20620,2026-04-18,2027-04-18,Active
1552,Silver,41055,2024-04-06,2025-04-06,Active
1553,Bronze,14699,2023-02-18,2024-02-18,Active
1554,Bronze,5013,2023-07-18,2024-07-17,Active
1555,Gold,41999,2022-08-19,2023-08-19,Active
1556,Bronze,4477,2025-08-12,2026-08-12,Active
1557,Silver,25186,2026-03-11,2027-03-11,Active
1558,Bronze,14196,2025-05-07,2026-05-07,Active
1559,Silver,32428,2022-07-12,2023-07-12,Active
1560,Bronze,8840,2023-01-02,2024-01-02,Active
1561,Bronze,15540,2024-10-30,2025-10-30,Active
1562,Bronze,29256,2021-11-30,2022-11-30,Active
1563,Bronze,32291,2025-12-15,2026-12-15,Active
1564,Gold,11587,2022-07-27,2023-07-27,Active
1565,Gold,43287,2024-07-09,2025-07-09,Active
1566,Bronze,8751,2024-03-05,2025-03-05,Active
1567,Silver,21437,2023-08-22,2024-08-21,Active
1568,Bronze,46491,2022-03-16,2023-03-16,Active
1569,Gold,47427,2025-05-14,2026-05-14,Inactive
1570,Silver,19878,2024-02-21,2025-02-20,Active
1571,Bronze,28757,2021-09-07,2022-09-07,Inactive
1572,Bronze,5170,2025-05-07,2026-05-07,Active
1573,Bronze,3838,2022-12-07,2023-12-07,Active
1574,Bronze,11306,2025-09-03,2026-09-03,Inactive
1575,Bronze,28471,2026-03-17,2027-03-17,Inactive
1576,Silver,10631,2022-09-23,2023-09-23,Active
1577,Gold,25247,2025-03-15,2026-03-15,Active
1578,Silver,39280,2021-08-25,2022-08-25,Inactive
1579,Gold,44979,2025-11-06,2026-11-06,Active
1580,Bronze,16316,2025-08-02,2026-08-02,Active
1581,Silver,19915,2021-12-26,2022-12-26,Active
1582,Bronze,28489,2025-11-12,2026-11-12,Active
1583,Bronze,15224,2024-12-31,2025-12-31,Active
1584,Bronze,30411,2025-06-18,2026-06-18,Active
1585,Bronze,33832,2024-04-15,2025-04-15,Active
1586,Gold,25764,2021-10-18,2022-10-18,Active
1587,Platinum,8837,2023-10-16,2024-10-15,Active
1588,Bronze,26873,2021-12-27,2022-12-27,Active
1589,Bronze,33539,2024-09-14,2025-09-14,Inactive
1590,Silver,3828,2023-10-24,2024-10-23,Active
1591,Bronze,31190,2025-01-23,2026-01-23,Active
1592,Bronze,12564,2022-02-12,2023-02-12,Active
1593,Bronze,37018,2023-09-16,2024-09-15,Active
1594,Bronze,15744,2023-02-19,2024-02-19,Active
1595,Silver,14095,2025-05-13,2026-05-13,Inactive
1596,Silver,12605,2021-09-26,2022-09-26,Active
1597,Silver,9950,2025-12-28,2026-12-28,Active
1598,Bronze,47359,2025-01-26,2026-01-26,Active
1599,Gold,21124,2023-11-11,2024-11-10,Inactive
1600,Bronze,40153,2024-11-23,2025-11-23,Active
1601,Gold,719,2022-11-27,2023-11-27,Active
1602,Bronze,42422,2021-08-17,2022-08-17,Active
1603,Platinum,38550,2022-11-09,2023-11-09,Active
1604,Gold,4955,2022-04-02,2023-04-02,Active
1605,Bronze,819,2023-04-15,2024-04-14,Inactive
1606,Silver,35554,2022-03-06,2023-03-06,Active
1607,Bronze,31024,2025-11-09,2026-11-09,Active
1608,Silver,13311,2024-01-08,2025-01-07,Active
1609,Platinum,9699,2022-04-23,2023-04-23,Active
1610,Bronze,2644,2023-12-28,2024-12-27,Active
1611,Bronze,35799,2024-06-10,2025-06-10,Inactive
1612,Bronze,3123,2021-12-23,2022-12-23,Active
1613,Silver,30060,2024-07-30,2025-07-30,Active
1614,Silver,45880,2022-08-13,2023-08-13,Inactive
1615,Bronze,11828,2022-05-21,2023-05-21,Active
1616,Bronze,26764,2023-06-04,2024-06-03,Active
1617,Silver,22651,2024-05-10,2025-05-10,Active
1618,Platinum,47726,2025-03-23,2026-03-23,Active
1619,Platinum,9332,2022-08-16,2023-08-16,Active
1620,Silver,13134,2024-10-22,2025-10-22,Active
1621,Silver,46089,2024-08-09,2025-08-09,Active
1622,Bronze,26338,2024-05-11,2025-05-11,Active
1623,Bronze,32497,2024-05-19,2025-05-19,Active
1624,Silver,37126,2023-01-02,2024-01-02,Active
1625,Bronze,45319,2021-10-31,2022-10-31,Active
1626,Gold,19979,2021-11-25,2022-11-25,Active
1627,Bronze,37137,2024-05-04,2025-05-04,Active
1628,Bronze,2215,2024-10-08,2025-10-08,Active
1629,Platinum,49052,2022-11-17,2023-11-17,Active
1630,Bronze,35274,2022-08-18,2023-08-18,Active
1631,Bronze,40891,2022-06-14,2023-06-14,Active
1632,Gold,48184,2025-01-20,2026-01-20,Active
1633,Gold,16177,2025-03-18,2026-03-18,Active
1634,Silver,19588,2026-01-16,2027-01-16,Active
1635,Bronze,38314,2024-09-05,2025-09-05,Active
1636,Platinum,36383,2024-09-01,2025-09-01,Active
1637,Silver,20367,2025-12-16,2026-12-16,Active
1638,Gold,16103,2023-02-05,2024-02-05,Inactive
1639,Bronze,25085,2025-08-27,2026-08-27,Active
1640,Bronze,4405,2025-08-12,2026-08-12,Active
1641,Bronze,45115,2024-04-02,2025-04-02,Active
1642,Bronze,12979,2023-03-14,2024-03-13,Active
1643,Silver,4767,2025-10-14,2026-10-14,Inactive
1644,Bronze,42190,2026-05-14,2027-05-14,Active
1645,Silver,43108,2023-08-30,2024-08-29,Inactive
1646,Bronze,44131,2022-06-15,2023-06-15,Inactive
1647,Silver,25095,2024-10-23,2025-10-23,Active
1648,Bronze,27550,2022-08-15,2023-08-15,Active
1649,Silver,23472,2023-01-01,2024-01-01,Active
1650,Bronze,1297,2022-11-21,2023-11-21,Active
1651,Bronze,28937,2025-08-20,2026-08-20,Active
1652,Bronze,32421,2022-02-26,2023-02-26,Inactive
1653,Silver,17189,2025-03-12,2026-03-12,Active
1654,Silver,5219,2025-08-19,2026-08-19,Active
1655,Silver,25707,2025-05-28,2026-05-28,Inactive
1656,Bronze,46264,2024-02-07,2025-02-06,Active
1657,Bronze,14151,2022-07-03,2023-07-03,Active
1658,Bronze,33214,2026-05-21,2027-05-21,Active
1659,Silver,35793,2025-04-24,2026-04-24,Active
1660,Silver,25211,2025-08-26,2026-08-26,Inactive
1661,Silver,4317,2021-11-28,2022-11-28,Active
1662,Bronze,8254,2022-03-26,2023-03-26,Active
1663,Silver,45401,2024-10-16,2025-10-16,Active
1664,Gold,11699,2022-05-09,2023-05-09,Active
1665,Silver,21091,2023-09-18,2024-09-17,Active
1666,Bronze,4715,2026-06-28,2027-06-28,Active
1667,Bronze,42835,2025-10-05,2026-10-05,Active
1668,Bronze,40015,2022-04-04,2023-04-04,Inactive
1669,Silver,33264,2024-04-11,2025-04-11,Active
1670,Bronze,23428,2026-06-25,2027-06-25,Active
1671,Gold,35610,2024-01-21,2025-01-20,Active
1672,Bronze,43222,2022-11-13,2023-11-13,Inactive
1673,Silver,35262,2025-01-15,2026-01-15,Active
1674,Silver,45154,2024-11-14,2025-11-14,Active
1675,Platinum,34632,2024-12-10,2025-12-10,Active
1676,Silver,8453,2025-10-23,2026-10-23,Active
1677,Silver,16347,2022-03-23,2023-03-23,Active
1678,Bronze,36800,2025-03-23,2026-03-23,Inactive
1679,Bronze,38029,2025-08-14,2026-08-14,Active
1680,Silver,5406,2022-02-09,2023-02-09,Active
1681,Bronze,19933,2025-05-11,2026-05-11,Active
1682,Bronze,40682,2023-05-20,2024-05-19,Active
1683,Bronze,19004,2024-08-08,2025-08-08,Active
1684,Silver,14395,2023-04-21,2024-04-20,Inactive
1685,Bronze,36011,2022-10-15,2023-10-15,Active
1686,Bronze,1791,2022-02-10,2023-02-10,Active
1687,Silver,46049,2023-05-24,2024-05-23,Inactive
1688,Bronze,27403,2022-04-13,2023-04-13,Active
1689,Bronze,48682,2022-09-23,2023-09-23,Active
1690,Bronze,27541,2024-05-19,2025-05-19,Active
1691,Gold,13873,2026-07-03,2027-07-03,Inactive
1692,Platinum,44961,2022-02-19,2023-02-19,Active
1693,Silver,44106,2022-05-10,2023-05-10,Active
1694,Bronze,4594,2021-11-29,2022-11-29,Active
1695,Bronze,2650,2025-02-10,2026-02-10,Active
1696,Bronze,10802,2023-03-18,2024-03-17,Inactive
1697,Bronze,37567,2022-05-06,2023-05-06,Active
1698,Bronze,49177,2025-04-29,2026-04-29,Active
1699,Silver,37260,2026-03-31,2027-03-31,Inactive
1700,Silver,35698,2025-01-29,2026-01-29,Active
1701,Bronze,40062,2026-03-19,2027-03-19,Active
1702,Bronze,3060,2026-01-12,2027-01-12,Active
1703,Bronze,47115,2025-03-20,2026-03-20,Active
1704,Silver,12592,2025-03-21,2026-03-21,Active
1705,Bronze,40022,2021-12-24,2022-12-24,Active
1706,Bronze,30132,2026-06-30,2027-06-30,Active
1707,Gold,28415,2023-03-21,2024-03-20,Active
1708,Gold,36114,2026-02-11,2027-02-11,Active
1709,Bronze,44948,2024-07-01,2025-07-01,Active
1710,Bronze,48968,2022-10-20,2023-10-20,Active
1711,Bronze,46692,2026-05-01,2027-05-01,Active
1712,Gold,35818,2023-12-03,2024-12-02,Inactive
1713,Gold,1795,2025-02-04,2026-02-04,Active
1714,Bronze,43567,2024-01-30,2025-01-29,Active
1715,Silver,12615,2022-09-02,2023-09-02,Active
1716,Gold,43255,2023-12-11,2024-12-10,Active
1717,Gold,18581,2024-10-26,2025-10-26,Active
1718,Platinum,49143,2023-12-27,2024-12-26,Active
1719,Gold,27827,2024-06-05,2025-06-05,Active
1720,Bronze,7575,2024-06-28,2025-06-28,Active
1721,Platinum,16394,2026-02-07,2027-02-07,Active
1722,Bronze,24983,2024-02-07,2025-02-06,Active
1723,Bronze,34580,2025-10-24,2026-10-24,Active
1724,Silver,1976,2022-04-26,2023-04-26,Active
1725,Silver,18879,2023-06-18,2024-06-17,Active
1726,Silver,19836,2022-09-23,2023-09-23,Active
1727,Bronze,22669,2022-12-30,2023-12-30,Active
1728,Platinum,27032,2024-01-25,2025-01-24,Active
1729,Silver,6778,2021-08-01,2022-08-01,Active
1730,Platinum,36421,2026-02-26,2027-02-26,Active
1731,Bronze,40658,2023-01-26,2024-01-26,Active
1732,Silver,25570,2023-09-24,2024-09-23,Active
1733,Silver,34863,2026-03-14,2027-03-14,Active
1734,Gold,14599,2021-10-11,2022-10-11,Active
1735,Silver,39580,2023-03-13,2024-03-12,Active
1736,Silver,12307,2021-08-15,2022-08-15,Active
1737,Silver,3721,2024-09-02,2025-09-02,Active
1738,Bronze,34965,2021-09-26,2022-09-26,Active
1739,Bronze,6656,2024-06-03,2025-06-03,Active
1740,Bronze,39224,2026-06-08,2027-06-08,Active
1741,Bronze,20167,2023-08-05,2024-08-04,Active
1742,Silver,35468,2024-12-28,2025-12-28,Active
1743,Bronze,11302,2024-10-21,2025-10-21,Active
1744,Silver,34029,2025-05-05,2026-05-05,Active
1745,Silver,19997,2023-06-19,2024-06-18,Active
1746,Silver,790,2026-03-06,2027-03-06,Active
1747,Gold,21035,2021-08-30,2022-08-30,Active
1748,Bronze,36988,2022-04-05,2023-04-05,Active
1749,Silver,39316,2022-06-09,2023-06-09,Active
1750,Silver,1136,2023-12-16,2024-12-15,Active
1751,Gold,25976,2021-07-21,2022-07-21,Active
1752,Bronze,3922,2023-07-22,2024-07-21,Active
1753,Bronze,42091,2025-02-15,2026-02-15,Active
1754,Bronze,39053,2025-06-29,2026-06-29,Active
1755,Silver,730,2022-11-18,2023-11-18,Active
1756,Bronze,26786,2024-05-04,2025-05-04,Active
1757,Bronze,20382,2023-05-12,2024-05-11,Active
1758,Bronze,15964,2026-03-29,2027-03-29,Active
1759,Gold,43276,2025-04-14,2026-04-14,Active
1760,Silver,19650,2022-09-25,2023-09-25,Active
1761,Silver,11759,2024-08-05,2025-08-05,Active
1762,Bronze,8659,2024-06-19,2025-06-19,Active
1763,Bronze,5237,2022-03-29,2023-03-29,Active
1764,Silver,8834,2026-06-26,2027-06-26,Active
1765,Gold,45007,2024-09-27,2025-09-27,Active
1766,Bronze,25022,2026-03-26,2027-03-26,Active
1767,Silver,20219,2025-05-24,2026-05-24,Active
1768,Bronze,32059,2021-08-11,2022-08-11,Active
1769,Bronze,22830,2025-07-15,2026-07-15,Active
1770,Bronze,37945,2023-12-13,2024-12-12,Active
1771,Gold,4767,2024-01-25,2025-01-24,Active
1772,Gold,24129,2025-08-26,2026-08-26,Active
1773,Bronze,48838,2026-01-23,2027-01-23,Active
1774,Platinum,33253,2025-01-26,2026-01-26,Active
1775,Platinum,43652,2023-02-22,2024-02-22,Inactive
1776,Bronze,35666,2026-04-11,2027-04-11,Active
1777,Gold,12401,2022-06-17,2023-06-17,Active
1778,Gold,32443,2025-09-14,2026-09-14,Active
1779,Platinum,868,2025-10-15,2026-10-15,Active
1780,Bronze,44148,2025-09-24,2026-09-24,Active
1781,Gold,30043,2022-01-31,2023-01-31,Active
1782,Bronze,4892,2026-04-15,2027-04-15,Active
1783,Bronze,46984,2024-03-08,2025-03-08,Active
1784,Silver,30539,2022-07-16,2023-07-16,Inactive
1785,Gold,2005,2025-04-13,2026-04-13,Active
1786,Silver,48776,2022-09-15,2023-09-15,Active
1787,Bronze,36212,2026-02-19,2027-02-19,Active
1788,Bronze,45565,2024-08-15,2025-08-15,Active
1789,Bronze,24509,2024-03-12,2025-03-12,Active
1790,Bronze,3393,2023-12-07,2024-12-06,Active
1791,Silver,18241,2025-04-25,2026-04-25,Active
1792,Silver,17118,2021-10-22,2022-10-22,Active
1793,Silver,29149,2022-07-22,2023-07-22,Active
1794,Silver,36917,2022-04-19,2023-04-19,Inactive
1795,Bronze,7430,2021-10-21,2022-10-21,Active
1796,Silver,38143,2026-04-22,2027-04-22,Active
1797,Bronze,31524,2022-04-06,2023-04-06,Active
1798,Silver,45609,2024-03-24,2025-03-24,Active
1799,Bronze,23323,2025-11-03,2026-11-03,Active
1800,Bronze,1945,2024-03-09,2025-03-09,Inactive
1801,Bronze,10293,2024-10-23,2025-10-23,Active
1802,Silver,12215,2025-02-24,2026-02-24,Active
1803,Silver,19661,2021-12-15,2022-12-15,Active
1804,Bronze,25533,2026-04-25,2027-04-25,Active
1805,Bronze,10237,2025-08-31,2026-08-31,Active
1806,Bronze,29396,2022-03-21,2023-03-21,Inactive
1807,Silver,4022,2025-05-30,2026-05-30,Active
1808,Silver,10596,2026-03-05,2027-03-05,Active
1809,Bronze,6944,2024-07-28,2025-07-28,Active
1810,Silver,40510,2026-03-20,2027-03-20,Active
1811,Bronze,18497,2024-01-30,2025-01-29,Active
1812,Silver,17511,2022-12-19,2023-12-19,Active
1813,Bronze,10735,2022-11-14,2023-11-14,Active
1814,Gold,21942,2024-11-04,2025-11-04,Active
1815,Platinum,1535,2025-04-15,2026-04-15,Active
1816,Silver,15986,2024-05-08,2025-05-08,Active
1817,Bronze,22398,2025-01-02,2026-01-02,Active
1818,Silver,13520,2022-02-05,2023-02-05,Active
1819,Gold,27518,2026-05-10,2027-05-10,Active
1820,Silver,8317,2024-06-07,2025-06-07,Active
1821,Bronze,18491,2023-02-23,2024-02-23,Active
1822,Bronze,39865,2025-08-20,2026-08-20,Active
1823,Gold,18614,2023-07-14,2024-07-13,Active
1824,Silver,31329,2021-08-10,2022-08-10,Active
1825,Silver,27906,2024-01-14,2025-01-13,Active
1826,Bronze,5909,2026-05-02,2027-05-02,Active
1827,Bronze,32935,2026-03-30,2027-03-30,Active
1828,Silver,1678,2022-08-26,2023-08-26,Active
1829,Bronze,22937,2023-05-30,2024-05-29,Active
1830,Silver,8232,2021-09-30,2022-09-30,Active
1831,Bronze,47747,2021-09-03,2022-09-03,Inactive
1832,Bronze,46775,2025-07-28,2026-07-28,Active
1833,Gold,1667,2023-03-20,2024-03-19,Active
1834,Bronze,1844,2022-08-19,2023-08-19,Active
1835,Bronze,20054,2024-12-11,2025-12-11,Active
1836,Bronze,36245,2021-10-19,2022-10-19,Active
1837,Silver,41360,2024-09-29,2025-09-29,Active
1838,Silver,11275,2024-08-23,2025-08-23,Active
1839,Gold,14605,2023-05-30,2024-05-29,Inactive
1840,Bronze,34494,2021-11-24,2022-11-24,Active
1841,Silver,48049,2022-11-28,2023-11-28,Inactive
1842,Gold,40733,2024-07-07,2025-07-07,Inactive
1843,Bronze,40603,2025-04-05,2026-04-05,Active
1844,Bronze,18883,2024-06-05,2025-06-05,Active
1845,Bronze,43760,2026-01-16,2027-01-16,Inactive
1846,Bronze,21427,2022-07-18,2023-07-18,Active
1847,Bronze,37907,2023-07-21,2024-07-20,Active
1848,Gold,33392,2023-01-22,2024-01-22,Inactive
1849,Silver,22998,2021-11-19,2022-11-19,Active
1850,Silver,14233,2022-09-16,2023-09-16,Active
1851,Gold,45771,2024-11-22,2025-11-22,Active
1852,Silver,29775,2024-06-27,2025-06-27,Active
1853,Silver,12093,2023-06-03,2024-06-02,Active
1854,Silver,42038,2023-02-06,2024-02-06,Active
1855,Bronze,2801,2023-11-30,2024-11-29,Active
1856,Bronze,30571,2024-10-18,2025-10-18,Active
1857,Silver,6869,2022-10-09,2023-10-09,Active
1858,Bronze,45487,2022-12-24,2023-12-24,Active
1859,Bronze,23388,2025-06-05,2026-06-05,Inactive
1860,Bronze,3071,2024-08-18,2025-08-18,Active
1861,Gold,2476,2025-03-02,2026-03-02,Active
1862,Silver,47180,2022-01-11,2023-01-11,Active
1863,Gold,33631,2024-01-18,2025-01-17,Active
1864,Bronze,5900,2022-01-22,2023-01-22,Inactive
1865,Silver,39431,2021-10-04,2022-10-04,Active
1866,Bronze,5037,2023-10-12,2024-10-11,Inactive
1867,Silver,38880,2025-09-03,2026-09-03,Active
1868,Silver,14918,2025-10-12,2026-10-12,Active
1869,Bronze,40110,2026-04-03,2027-04-03,Active
1870,Bronze,6947,2022-11-26,2023-11-26,Active
1871,Bronze,11913,2022-06-04,2023-06-04,Active
1872,Bronze,7672,2022-12-01,2023-12-01,Inactive
1873,Bronze,21949,2026-05-26,2027-05-26,Active
1874,Bronze,2088,2023-10-15,2024-10-14,Active
1875,Bronze,40874,2023-07-13,2024-07-12,Active
1876,Bronze,1883,2025-04-29,2026-04-29,Inactive
1877,Bronze,22619,2026-04-15,2027-04-15,Inactive
1878,Gold,607,2025-02-04,2026-02-04,Active
1879,Bronze,39808,2024-09-06,2025-09-06,Inactive
1880,Bronze,39065,2021-08-08,2022-08-08,Active
1881,Silver,21044,2024-09-10,2025-09-10,Active
1882,Bronze,16042,2022-11-06,2023-11-06,Active
1883,Platinum,21890,2022-11-10,2023-11-10,Active
1884,Gold,48796,2024-01-16,2025-01-15,Active
1885,Silver,27546,2023-12-19,2024-12-18,Active
1886,Gold,31691,2023-10-20,2024-10-19,Active
1887,Gold,17796,2024-08-18,2025-08-18,Active
1888,Bronze,27823,2024-07-04,2025-07-04,Active
1889,Gold,45187,2024-06-12,2025-06-12,Active
1890,Bronze,37441,2024-12-11,2025-12-11,Active
1891,Silver,38482,2023-08-30,2024-08-29,Active
1892,Bronze,10534,2026-03-25,2027-03-25,Active
1893,Bronze,3820,2023-08-21,2024-08-20,Active
1894,Silver,1417,2025-08-11,2026-08-11,Active
1895,Bronze,21037,2023-01-13,2024-01-13,Active
1896,Bronze,11808,2025-06-21,2026-06-21,Active
1897,Bronze,32692,2023-06-05,2024-06-04,Active
1898,Bronze,28335,2025-11-26,2026-11-26,Active
1899,Gold,37209,2023-06-09,2024-06-08,Active
1900,Platinum,8186,2026-01-12,2027-01-12,Active
1901,Platinum,38251,2025-08-23,2026-08-23,Active
1902,Silver,2668,2023-07-17,2024-07-16,Active
1903,Gold,31214,2022-01-04,2023-01-04,Active
1904,Bronze,21260,2026-04-21,2027-04-21,Active
1905,Silver,27768,2021-12-09,2022-12-09,Active
1906,Bronze,28637,2021-11-24,2022-11-24,Inactive
1907,Bronze,27115,2023-05-26,2024-05-25,Active
