Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount,Return_Status
13042,449,2025-04-08,Damaged product,19214.08,Approved
7212,19,2026-04-14,Size mismatch,9188.53,Approved
9947,134,2025-12-01,Changed mind,23329.75,Completed
4497,246,2024-12-21,Wrong item delivered,16178.73,Completed
13743,281,2026-01-19,Wrong item delivered,13888.83,Approved
7732,286,2025-09-10,Quality issue,9001.76,Completed
155,234,2024-12-02,Size mismatch,22204.84,Completed
7250,343,2025-10-27,Wrong item delivered,20595.62,Completed
16816,479,2025-09-01,Size mismatch,20627.74,Approved
16642,243,2025-02-19,Late delivery,12706.41,Completed
19844,425,2025-11-09,Wrong item delivered,22763.07,Completed
4901,291,2025-07-03,Late delivery,13631.23,Completed
11248,456,2025-10-29,Size mismatch,16633.81,Requested
16627,62,2024-11-06,Product not as described,12386.64,Rejected
12016,210,2024-08-04,Late delivery,2369.18,Rejected
1616,377,2024-09-04,Wrong item delivered,21271.86,Approved
13693,419,2026-01-09,Defective item,744.41,Completed
2676,411,2026-01-30,Quality issue,15038.71,Completed
10741,34,2026-04-24,Changed mind,14438.48,Completed
779,476,2026-05-05,Defective item,12081.37,Completed
14300,327,2025-03-18,Defective item,10719.96,Completed
15801,277,2024-08-13,Wrong item delivered,16165.63,Approved
9989,181,2025-11-01,Late delivery,8539.15,Completed
1278,203,2025-08-26,Quality issue,13750.29,Completed
8433,118,2026-07-09,Late delivery,213.71,Completed
11174,400,2025-12-11,Damaged product,1976.68,Completed
5846,147,2024-09-18,Defective item,22232.4,Approved
9275,313,2025-03-05,Size mismatch,24213.77,Completed
4146,68,2026-05-02,Quality issue,5567.32,Completed
9883,184,2025-11-05,Size mismatch,19132.78,Completed
5540,487,2024-10-27,Damaged product,22858.78,Completed
13714,134,2025-07-01,Size mismatch,1014.63,Approved
5948,415,2026-02-08,Product not as described,21975.94,Completed
9350,123,2026-02-16,Changed mind,12754.07,Approved
5197,342,2025-06-04,Product not as described,375.23,Completed
9294,65,2026-05-23,Size mismatch,22140.37,Requested
12087,350,2026-07-11,Size mismatch,5797.21,Completed
15574,293,2026-01-22,Quality issue,9285.21,Approved
11303,20,2026-07-01,Changed mind,1072.07,Completed
13256,33,2025-02-16,Quality issue,22782.59,Completed
9307,107,2024-08-16,Late delivery,427.58,Completed
17494,156,2026-03-07,Wrong item delivered,8126.42,Completed
14646,105,2025-03-02,Quality issue,8244.9,Completed
13424,24,2024-09-09,Damaged product,1422.17,Approved
3354,184,2024-10-04,Product not as described,242.67,Completed
8177,356,2025-06-10,Product not as described,16596.18,Completed
9095,458,2026-03-27,Size mismatch,20196.73,Completed
7619,499,2026-05-06,Size mismatch,7852.83,Completed
13737,78,2026-03-14,Product not as described,2326.02,Completed
4918,417,2025-01-07,Defective item,8897.1,Completed
818,374,2026-04-19,Product not as described,18450.21,Approved
17325,103,2025-08-15,Quality issue,7569.72,Approved
19293,331,2024-11-13,Defective item,24384.22,Approved
9631,15,2025-09-20,Defective item,15471.48,Approved
16732,357,2026-03-10,Size mismatch,17276.08,Completed
2461,199,2025-01-15,Changed mind,21390.05,Completed
14384,370,2025-09-03,Quality issue,12281.62,Approved
15917,460,2024-09-08,Quality issue,11251.21,Completed
15311,89,2025-01-05,Wrong item delivered,15842.41,Completed
9296,79,2026-06-07,Product not as described,23314.74,Completed
1632,273,2025-01-08,Late delivery,7735.37,Completed
11299,273,2025-08-12,Defective item,6681.1,Approved
16598,158,2026-02-19,Size mismatch,16409.71,Rejected
16496,192,2025-11-27,Damaged product,4833.62,Completed
2460,164,2025-02-06,Changed mind,1599.24,Completed
1432,243,2025-11-23,Wrong item delivered,8828.33,Completed
4562,209,2024-10-08,Late delivery,11451.56,Completed
19643,213,2025-01-02,Late delivery,15634.94,Approved
13933,146,2024-09-21,Quality issue,6758.02,Requested
19899,363,2025-03-17,Defective item,10019,Approved
11206,6,2024-10-20,Defective item,2144.27,Approved
5365,237,2026-06-17,Product not as described,20548.58,Requested
18640,438,2025-09-16,Product not as described,6583.9,Completed
16051,220,2025-04-09,Quality issue,4044.82,Approved
17062,353,2025-04-28,Defective item,4759.89,Completed
800,390,2025-03-29,Late delivery,14585.59,Completed
13500,376,2025-03-14,Quality issue,8779.34,Rejected
3955,493,2025-05-09,Product not as described,20268.18,Completed
4801,337,2025-03-24,Changed mind,20310.65,Requested
628,168,2026-05-16,Wrong item delivered,21231.87,Completed
3981,144,2025-05-08,Damaged product,19097.27,Completed
10916,24,2024-08-09,Quality issue,17422.54,Rejected
8145,29,2026-03-09,Wrong item delivered,13549.4,Approved
9828,146,2026-04-14,Wrong item delivered,4965.4,Completed
19731,112,2025-12-31,Wrong item delivered,7694.85,Rejected
11693,37,2025-09-21,Defective item,22971.14,Requested
14453,47,2024-08-19,Damaged product,24438.03,Completed
3532,250,2025-08-09,Damaged product,8193.95,Rejected
9022,14,2024-09-11,Wrong item delivered,3961.82,Completed
15130,208,2026-02-01,Wrong item delivered,2867.81,Completed
13552,41,2026-06-06,Changed mind,20530.74,Completed
14632,289,2026-02-13,Wrong item delivered,2231.61,Completed
19720,154,2025-02-14,Changed mind,10209.34,Completed
7499,291,2024-12-28,Late delivery,9303.67,Requested
15942,178,2026-04-17,Late delivery,18766.67,Approved
8401,340,2024-11-13,Changed mind,24243.19,Completed
14967,184,2025-05-17,Changed mind,23651.03,Completed
3919,307,2025-09-26,Wrong item delivered,3839.15,Completed
5437,21,2026-06-27,Wrong item delivered,5908.62,Completed
7559,155,2025-11-29,Quality issue,23292.39,Completed
14938,259,2024-12-29,Product not as described,3983.63,Completed
13930,355,2025-11-09,Damaged product,12917.29,Completed
15282,90,2025-03-22,Product not as described,2190.09,Requested
18119,330,2026-02-04,Wrong item delivered,2954.04,Completed
13974,397,2025-06-02,Late delivery,3356.38,Rejected
13898,256,2026-01-25,Damaged product,6267.47,Approved
16339,192,2025-03-07,Changed mind,4495.53,Completed
10576,160,2024-11-14,Wrong item delivered,15076.55,Completed
5796,317,2025-01-10,Defective item,20356.53,Completed
12395,381,2025-08-17,Quality issue,22280.75,Completed
3334,105,2025-01-16,Quality issue,11412.21,Approved
3309,110,2025-03-31,Damaged product,13289.25,Completed
7540,246,2024-07-27,Changed mind,17047.58,Completed
1131,401,2025-01-24,Quality issue,4253.93,Completed
5196,106,2024-12-24,Size mismatch,2732.16,Completed
16532,486,2025-11-15,Product not as described,7693.61,Requested
15725,391,2026-04-16,Changed mind,22002.84,Completed
16274,431,2024-10-16,Wrong item delivered,11062.82,Completed
17885,273,2025-10-06,Product not as described,4209.51,Completed
9265,92,2025-07-21,Size mismatch,17695.05,Completed
10272,298,2024-10-06,Late delivery,11405.77,Completed
6223,379,2025-03-01,Wrong item delivered,11365.93,Approved
1495,175,2025-11-15,Wrong item delivered,2932.63,Completed
3476,427,2025-11-24,Quality issue,17926.59,Completed
17493,401,2026-04-10,Product not as described,6485.86,Completed
10678,243,2025-06-09,Quality issue,4319.11,Approved
6326,486,2026-07-01,Defective item,14811.38,Completed
3098,309,2026-04-06,Quality issue,13253.76,Rejected
1318,326,2024-12-21,Late delivery,6401.06,Rejected
9573,237,2026-05-07,Damaged product,23967.14,Requested
7120,39,2025-07-31,Wrong item delivered,10885.62,Completed
7645,405,2026-07-01,Damaged product,19388.29,Completed
14875,261,2025-11-25,Size mismatch,15618.33,Completed
6225,137,2025-06-09,Product not as described,14083.68,Completed
2018,79,2025-03-17,Wrong item delivered,16926.11,Completed
2321,276,2026-05-05,Defective item,13777.38,Completed
4197,322,2024-08-03,Late delivery,15789.23,Completed
497,242,2025-09-15,Changed mind,8944.98,Rejected
5375,449,2026-06-17,Changed mind,20595.37,Completed
19876,440,2025-07-05,Changed mind,9689.97,Rejected
11035,161,2026-03-30,Size mismatch,2853.96,Approved
5623,393,2026-04-04,Product not as described,252.86,Approved
59,471,2025-07-30,Product not as described,9702,Completed
528,139,2026-01-04,Changed mind,4922.12,Approved
931,206,2026-01-08,Late delivery,5779.01,Completed
18790,252,2024-09-16,Product not as described,10952.94,Completed
6696,482,2024-12-29,Defective item,14864.37,Completed
19614,42,2024-12-24,Late delivery,5020.81,Completed
671,144,2025-05-26,Changed mind,9364.13,Rejected
8817,243,2025-01-27,Changed mind,12679.85,Completed
15462,495,2026-01-19,Product not as described,17526.02,Completed
3635,166,2024-07-12,Size mismatch,15970.11,Completed
10390,348,2026-03-24,Product not as described,2678.32,Rejected
13526,375,2024-11-23,Product not as described,4954.3,Completed
9780,61,2025-09-26,Quality issue,2748.37,Completed
13729,418,2025-05-04,Late delivery,14519.68,Completed
1953,57,2025-09-08,Product not as described,16023.78,Requested
10299,133,2026-04-06,Damaged product,5878.68,Completed
14200,16,2026-03-12,Wrong item delivered,1987.69,Approved
17084,490,2025-05-09,Changed mind,2340.74,Completed
146,135,2025-08-19,Product not as described,5516.76,Completed
15421,174,2025-09-17,Late delivery,7598.52,Completed
13825,363,2025-11-04,Wrong item delivered,20292.1,Requested
16256,275,2025-03-12,Size mismatch,20369.64,Completed
16988,459,2024-12-24,Size mismatch,24190.02,Approved
5494,128,2025-09-04,Wrong item delivered,12128.5,Completed
1078,30,2024-07-26,Size mismatch,4343.36,Completed
16625,137,2026-02-26,Wrong item delivered,16001.53,Requested
5726,12,2025-09-27,Damaged product,1579.06,Rejected
4938,263,2026-01-19,Damaged product,933.6,Completed
4023,224,2025-11-22,Quality issue,19490.12,Approved
10549,227,2024-11-03,Product not as described,19280.76,Completed
5801,480,2024-08-22,Wrong item delivered,7851.44,Completed
19204,255,2025-09-22,Damaged product,6253.85,Completed
401,193,2026-02-16,Wrong item delivered,1011.27,Completed
10443,294,2026-01-10,Wrong item delivered,12255.74,Rejected
14686,53,2026-03-08,Late delivery,18918.61,Completed
10055,478,2024-10-24,Late delivery,24443.72,Completed
1115,291,2025-10-31,Defective item,2703.41,Rejected
9566,142,2025-09-13,Product not as described,15124.84,Completed
5546,78,2025-10-12,Defective item,6553.9,Completed
18382,441,2024-09-11,Size mismatch,19456.73,Completed
2697,416,2024-12-27,Defective item,23150.67,Approved
1744,381,2025-09-02,Wrong item delivered,6249.82,Completed
13087,309,2025-08-30,Changed mind,13784.82,Completed
17974,377,2025-08-01,Size mismatch,475.82,Approved
12456,310,2024-08-03,Damaged product,20653.55,Completed
6053,321,2025-09-22,Size mismatch,23118.45,Completed
2285,81,2025-09-27,Late delivery,1983.5,Completed
16389,349,2025-05-10,Wrong item delivered,22038.25,Completed
17038,391,2024-10-19,Changed mind,22476.17,Rejected
5257,113,2025-06-14,Product not as described,7106.11,Completed
15193,130,2026-05-09,Product not as described,17530.51,Approved
13212,2,2025-11-11,Defective item,4848.86,Completed
11251,488,2025-11-13,Wrong item delivered,2949.27,Completed
77,191,2025-04-18,Changed mind,4460.95,Approved
9117,56,2025-10-15,Quality issue,8923.35,Completed
9286,108,2025-02-26,Quality issue,12590.95,Rejected
11138,41,2025-12-12,Late delivery,8799.7,Approved
2941,101,2026-03-05,Size mismatch,22310.72,Approved
12588,354,2025-03-13,Late delivery,6269.66,Approved
17728,495,2025-04-18,Changed mind,12288.16,Completed
14280,144,2024-11-08,Late delivery,15951.01,Requested
18148,53,2024-10-26,Wrong item delivered,8884.3,Completed
4544,308,2026-05-22,Changed mind,18602.67,Completed
15627,401,2025-09-10,Product not as described,7396.48,Completed
14046,454,2025-03-09,Damaged product,20491.67,Completed
14900,251,2025-08-12,Product not as described,18846.26,Approved
15792,85,2025-07-19,Product not as described,21126.79,Completed
8008,197,2024-09-30,Defective item,20427.55,Completed
9663,318,2024-08-27,Damaged product,896.04,Rejected
7705,39,2025-02-28,Product not as described,24930.84,Approved
15014,121,2026-04-01,Damaged product,5958.36,Rejected
19142,198,2025-11-06,Late delivery,8295.05,Approved
347,103,2026-03-28,Wrong item delivered,21794.55,Completed
15705,54,2025-10-24,Changed mind,12039.12,Rejected
7867,213,2024-07-17,Damaged product,1833.38,Completed
15145,80,2025-12-20,Late delivery,417.58,Completed
11972,96,2024-11-09,Size mismatch,18909.77,Completed
6419,301,2025-01-05,Changed mind,12100.47,Rejected
15822,327,2026-07-08,Changed mind,3049.22,Completed
7592,35,2025-11-15,Damaged product,9713.89,Completed
13989,377,2026-02-07,Wrong item delivered,16761.73,Completed
1433,19,2025-03-31,Damaged product,6850.76,Approved
13270,496,2025-07-21,Late delivery,10916.42,Approved
11134,469,2024-11-19,Damaged product,6294.32,Requested
15683,46,2024-12-10,Product not as described,19180.79,Completed
4334,436,2025-12-04,Late delivery,20736.86,Completed
19056,273,2025-06-07,Defective item,6882.9,Rejected
10733,282,2025-09-07,Defective item,2211.77,Completed
9931,97,2025-01-24,Late delivery,6312.3,Completed
15473,5,2026-02-09,Damaged product,10078.39,Approved
3854,346,2025-03-06,Defective item,10334.78,Completed
5949,310,2026-01-05,Quality issue,19728.06,Completed
1289,36,2025-02-14,Changed mind,1253.84,Requested
18453,306,2025-11-22,Size mismatch,14082.88,Completed
1100,448,2025-02-15,Quality issue,2911.01,Completed
6306,360,2026-06-05,Product not as described,12807.24,Completed
7257,202,2024-07-14,Size mismatch,1028.03,Approved
15223,401,2025-10-21,Changed mind,14458.54,Completed
4096,283,2025-08-05,Wrong item delivered,21777.33,Completed
5468,297,2024-07-14,Product not as described,20560.38,Approved
5862,68,2026-04-01,Damaged product,20521.89,Completed
9655,193,2026-05-08,Product not as described,17613.38,Requested
15007,173,2026-02-12,Product not as described,20761.6,Completed
1123,95,2026-03-08,Wrong item delivered,23249.22,Completed
368,45,2025-03-28,Changed mind,12392.58,Approved
11691,145,2025-12-31,Wrong item delivered,9456.35,Completed
11120,224,2025-09-27,Quality issue,20962.21,Completed
8772,381,2025-07-12,Quality issue,13073.21,Rejected
1507,7,2026-01-28,Product not as described,6126.76,Completed
14531,13,2026-04-14,Late delivery,8451.63,Completed
14717,113,2025-01-10,Changed mind,1365.22,Completed
11671,68,2024-07-17,Damaged product,17865.3,Rejected
10442,341,2026-05-16,Changed mind,6381.51,Requested
16858,479,2024-10-13,Damaged product,20088.63,Completed
16488,35,2025-03-16,Quality issue,1391.01,Approved
11685,301,2026-05-20,Damaged product,21985.39,Completed
14148,368,2025-06-06,Quality issue,11084.13,Rejected
11081,365,2026-01-30,Late delivery,235.15,Completed
4123,203,2026-05-24,Damaged product,17830.51,Completed
102,412,2025-09-01,Late delivery,2099.52,Completed
16635,105,2025-07-19,Late delivery,18392.28,Completed
2249,419,2026-02-06,Quality issue,17229.35,Approved
5260,33,2025-09-24,Damaged product,8450.07,Completed
5073,261,2026-02-15,Late delivery,23183.79,Approved
19976,288,2025-06-06,Quality issue,4375.54,Approved
921,300,2024-09-18,Product not as described,15776.68,Completed
19127,80,2025-05-14,Product not as described,2361.86,Approved
11086,474,2026-05-14,Changed mind,7545.23,Approved
1512,102,2025-08-25,Quality issue,15397.44,Approved
2803,176,2025-09-24,Product not as described,5302.51,Completed
5924,145,2025-02-04,Wrong item delivered,2034.32,Rejected
12062,201,2024-12-17,Defective item,1626.04,Completed
4280,493,2025-10-29,Damaged product,4653.58,Completed
10744,382,2026-03-21,Wrong item delivered,5588.02,Completed
5958,463,2026-05-12,Size mismatch,18967.33,Approved
11695,439,2025-08-21,Damaged product,2202.84,Completed
19057,307,2025-02-27,Defective item,3934.32,Approved
566,203,2025-01-25,Wrong item delivered,9211.65,Approved
6276,282,2025-05-19,Size mismatch,9123.65,Approved
5248,454,2025-03-01,Quality issue,9480.56,Completed
7468,369,2026-02-24,Product not as described,18249.11,Completed
10288,476,2025-04-25,Quality issue,106.17,Requested
13962,112,2025-06-06,Damaged product,18350.44,Requested
4343,346,2024-12-29,Size mismatch,24131.5,Completed
9900,421,2025-03-13,Changed mind,9560.02,Approved
11033,464,2025-06-24,Defective item,24495.1,Rejected
1984,304,2025-08-27,Quality issue,14596.48,Completed
14784,356,2025-08-12,Defective item,14728,Approved
8224,372,2025-03-12,Damaged product,16063.68,Completed
17819,150,2024-09-14,Quality issue,16823.85,Completed
917,145,2025-12-31,Changed mind,2220.04,Completed
26,406,2025-07-24,Product not as described,4370.21,Rejected
11272,484,2025-09-21,Damaged product,12205.69,Completed
10389,449,2025-12-13,Quality issue,5903.94,Approved
6598,323,2024-07-21,Changed mind,5997.69,Approved
16816,144,2024-12-27,Wrong item delivered,1980,Completed
9448,152,2024-09-17,Changed mind,10971.39,Approved
11545,197,2025-07-05,Size mismatch,6940.28,Completed
12083,440,2024-11-14,Size mismatch,18007.61,Requested
6202,105,2024-10-30,Damaged product,16632.67,Completed
17691,160,2024-08-14,Damaged product,11338.83,Completed
13431,468,2025-09-26,Late delivery,14880.1,Approved
8123,373,2025-05-16,Late delivery,6186.58,Completed
13646,245,2025-08-07,Size mismatch,23083.49,Requested
797,346,2025-03-16,Quality issue,21845.05,Requested
7437,98,2025-09-04,Damaged product,3249.74,Completed
4970,410,2024-08-27,Damaged product,13733.64,Completed
758,61,2024-12-16,Defective item,178.37,Completed
14469,48,2026-04-17,Changed mind,7073.68,Completed
7823,455,2024-07-31,Changed mind,9564.35,Completed
1107,465,2024-08-10,Size mismatch,1105.94,Completed
975,373,2026-01-13,Product not as described,22699.14,Completed
15348,203,2025-02-13,Late delivery,5872.81,Requested
16386,497,2026-05-12,Wrong item delivered,10418.07,Completed
17735,403,2025-11-02,Changed mind,8689.6,Completed
523,473,2025-06-11,Changed mind,2628.3,Requested
14660,241,2026-02-02,Defective item,18202.48,Completed
1039,322,2025-01-09,Changed mind,14309.09,Approved
529,150,2026-04-21,Quality issue,19181.24,Approved
9029,266,2026-05-02,Wrong item delivered,21847.91,Completed
4452,202,2026-01-24,Damaged product,13474.32,Completed
3563,288,2025-06-26,Damaged product,909.78,Completed
6580,181,2024-09-19,Late delivery,8321.37,Requested
18926,340,2025-05-11,Product not as described,7826.76,Approved
374,336,2025-11-09,Changed mind,2743.55,Approved
1705,248,2024-09-04,Defective item,17384.1,Completed
13203,444,2026-05-02,Late delivery,2356.28,Requested
18866,218,2025-11-22,Defective item,24765.1,Completed
9210,452,2026-05-21,Wrong item delivered,1204.36,Completed
8081,457,2024-12-20,Changed mind,9780.72,Completed
2566,287,2025-08-23,Changed mind,14757.09,Requested
19117,483,2026-07-08,Wrong item delivered,11147.37,Approved
14155,153,2025-12-24,Size mismatch,21983.58,Completed
4403,159,2025-12-27,Late delivery,5294.76,Completed
18476,401,2025-04-01,Product not as described,15414.35,Completed
19487,225,2024-10-21,Damaged product,7581.88,Completed
9918,462,2024-07-19,Quality issue,2936.17,Completed
14883,158,2025-12-22,Size mismatch,17377.47,Completed
353,321,2025-01-21,Defective item,21978.16,Completed
12799,333,2025-08-10,Late delivery,9523.2,Requested
14809,165,2024-08-13,Product not as described,10845.51,Approved
18055,394,2025-05-03,Size mismatch,5450.03,Completed
126,29,2025-11-15,Size mismatch,23311.34,Completed
12698,484,2026-04-18,Damaged product,19652.46,Approved
15540,435,2025-03-13,Wrong item delivered,14009.95,Completed
6703,444,2025-01-08,Damaged product,19662.78,Completed
2837,135,2026-06-21,Quality issue,1384.2,Completed
1679,277,2024-09-22,Wrong item delivered,19744.18,Approved
10154,96,2025-05-03,Defective item,23377.56,Requested
13427,124,2025-07-23,Quality issue,13932.92,Requested
8291,206,2025-03-24,Wrong item delivered,13337.39,Completed
19014,415,2025-11-21,Late delivery,17225.59,Completed
7344,57,2025-02-28,Product not as described,17095.03,Rejected
7697,5,2025-10-10,Defective item,23235.19,Completed
14088,439,2026-03-05,Size mismatch,10075.86,Approved
19098,439,2025-05-04,Size mismatch,543.01,Completed
16337,16,2024-10-07,Damaged product,9408.35,Completed
15612,357,2025-12-01,Late delivery,7461.6,Approved
15100,351,2025-08-12,Product not as described,2606.85,Completed
395,215,2025-02-09,Product not as described,7663.24,Completed
8316,153,2024-11-27,Late delivery,13123.08,Completed
18557,231,2024-09-19,Changed mind,15415.71,Completed
13114,139,2025-06-06,Size mismatch,20476.29,Approved
19020,263,2025-02-15,Late delivery,13597.93,Approved
3491,303,2024-07-22,Late delivery,17662.71,Completed
19235,330,2025-06-18,Late delivery,8374.74,Completed
14185,37,2025-02-18,Changed mind,24188.24,Completed
12192,20,2025-07-12,Damaged product,19967.57,Approved
9565,293,2026-04-20,Quality issue,13792.39,Completed
15677,291,2025-06-15,Wrong item delivered,20494.92,Completed
18280,331,2026-01-30,Quality issue,14472.13,Approved
230,39,2025-01-22,Size mismatch,4426.35,Completed
11438,305,2025-11-24,Late delivery,21295.23,Completed
16522,77,2025-05-26,Product not as described,21795.51,Requested
10766,166,2025-09-06,Damaged product,14230.82,Approved
14243,482,2026-03-30,Changed mind,21863.96,Requested
2530,180,2025-10-22,Late delivery,14737.96,Approved
4465,491,2026-05-13,Quality issue,13039.02,Rejected
2019,116,2025-07-18,Changed mind,2662.99,Completed
16300,261,2025-03-24,Late delivery,23399.51,Completed
18264,242,2025-05-31,Damaged product,11029.29,Approved
9770,397,2025-02-10,Changed mind,24694.33,Completed
16755,249,2025-12-27,Size mismatch,19869.94,Completed
11072,438,2026-03-04,Quality issue,10561.63,Completed
10208,280,2025-04-29,Defective item,19404.41,Rejected
10716,130,2024-07-14,Quality issue,19545.16,Completed
5542,107,2026-04-03,Wrong item delivered,4914.4,Approved
15292,28,2025-07-03,Wrong item delivered,15678.5,Approved
10949,284,2024-10-15,Damaged product,14002.37,Completed
13985,212,2025-02-10,Defective item,9469.58,Requested
7000,414,2025-07-07,Size mismatch,20732.21,Completed
11795,227,2026-06-14,Quality issue,24901.09,Requested
15165,337,2024-10-21,Late delivery,5177.67,Approved
14611,212,2025-03-27,Defective item,15448.13,Completed
14291,188,2026-01-18,Changed mind,24149.04,Completed
19350,411,2026-05-10,Late delivery,2842.38,Completed
19352,495,2024-07-28,Defective item,10109.99,Completed
10272,210,2026-03-09,Late delivery,12548.94,Rejected
19893,259,2024-09-26,Wrong item delivered,10657.54,Completed
8875,75,2024-08-07,Late delivery,15281.71,Completed
651,212,2026-06-18,Late delivery,6185.27,Completed
14934,345,2024-09-09,Product not as described,9704.98,Completed
7055,394,2024-12-11,Product not as described,946.74,Completed
10477,268,2026-01-02,Size mismatch,4485.42,Completed
6732,1,2025-06-29,Product not as described,15561.99,Completed
1745,101,2025-10-21,Damaged product,23369.32,Completed
1381,458,2024-08-21,Wrong item delivered,21714.25,Approved
15557,331,2026-06-29,Quality issue,22988.09,Completed
17844,328,2025-07-25,Quality issue,4024.66,Approved
547,252,2025-08-22,Size mismatch,24242.06,Completed
7980,451,2026-05-31,Product not as described,2115.22,Completed
5592,421,2025-07-03,Quality issue,23120.53,Completed
13043,47,2025-08-18,Changed mind,3085.13,Completed
13217,154,2025-09-27,Changed mind,16699.48,Completed
656,90,2026-02-03,Damaged product,20811.6,Completed
3354,33,2024-11-23,Quality issue,10736.01,Completed
13415,257,2025-05-18,Wrong item delivered,9208.3,Completed
3010,249,2024-08-04,Product not as described,12901.23,Rejected
10079,444,2025-11-05,Changed mind,12429.54,Completed
16087,331,2024-08-18,Defective item,24239.26,Approved
9202,170,2026-01-19,Changed mind,4326.54,Completed
12934,180,2026-03-05,Damaged product,8694.51,Completed
11429,416,2024-08-11,Product not as described,23431.01,Approved
12274,373,2025-04-19,Damaged product,18018.82,Approved
13047,486,2025-06-19,Wrong item delivered,4339.28,Completed
13337,487,2026-06-24,Late delivery,4939.65,Approved
9070,72,2025-12-15,Wrong item delivered,11310.98,Completed
14896,497,2025-07-25,Late delivery,6294.95,Rejected
16142,307,2024-08-17,Defective item,4663.33,Approved
13845,287,2025-01-21,Product not as described,8926.08,Completed
13394,271,2024-11-16,Size mismatch,12917.13,Approved
15904,169,2024-09-20,Defective item,11253.24,Completed
3616,176,2024-08-08,Damaged product,10175.61,Completed
907,82,2025-09-24,Changed mind,20238.54,Approved
10490,228,2025-03-05,Size mismatch,1056.18,Completed
8548,421,2026-04-28,Defective item,15970.03,Completed
8771,64,2025-06-07,Damaged product,16102.58,Completed
12073,23,2025-02-11,Defective item,1831.3,Completed
18224,235,2026-06-21,Changed mind,4367.87,Approved
1011,81,2024-10-15,Product not as described,21683.18,Requested
19969,64,2025-01-04,Product not as described,11978.15,Completed
17264,127,2026-01-17,Damaged product,12255.7,Approved
7596,146,2026-04-02,Late delivery,2316.98,Completed
15599,110,2024-07-16,Late delivery,10658.68,Approved
11199,73,2026-03-24,Quality issue,17959.39,Completed
5809,268,2025-09-22,Late delivery,15104.49,Completed
9535,120,2025-04-10,Defective item,2079.77,Approved
5214,137,2026-01-07,Quality issue,13241.68,Approved
