Order_Number,Customer_ID,Store_ID,Coupon_ID,Order_Date,Order_Status,Payment_Status,Order_Total,Tax_Amount,Shipping_Charge,Net_Amount
ORD005463,2121,7,6,2025-10-30 10:14:16,Delivered,Paid,11050.89,1989.16,0,13040.05
ORD005464,4281,3,17,2025-08-07 15:52:37,Shipped,Paid,24430.01,4397.4,0,28827.41
ORD005465,1037,10,19,2024-11-08 01:29:06,Shipped,Paid,9211.04,1657.99,0,10869.03
ORD005466,1510,1,14,2026-06-30 00:14:11,Cancelled,Refunded,19035.08,3426.31,0,22461.39
ORD005467,4610,13,18,2025-02-28 19:17:41,Cancelled,Refunded,2941.23,529.42,0,3470.65
ORD005468,4915,15,7,2025-03-15 17:23:01,Delivered,Paid,17625.86,3172.65,0,20798.51
ORD005469,312,12,15,2025-10-18 14:24:06,Delivered,Paid,11022.78,1984.1,0,13006.88
ORD005470,4737,24,18,2025-02-26 23:23:29,Shipped,Paid,14195.47,2555.18,0,16750.65
ORD005471,2719,13,9,2024-07-20 03:30:48,Shipped,Paid,10040.58,1807.3,0,11847.88
ORD005472,4406,11,19,2025-05-12 21:29:34,Confirmed,Paid,14462,2603.16,0,17065.16
ORD005473,3422,23,14,2026-01-11 21:14:56,Shipped,Paid,8243.4,1483.81,0,9727.21
ORD005474,2019,11,17,2026-06-25 22:21:35,Shipped,Paid,23761.67,4277.1,0,28038.77
ORD005475,2350,21,1,2025-01-08 05:54:55,Confirmed,Paid,21781.92,3920.75,0,25702.67
ORD005476,4687,10,19,2026-03-24 10:17:34,Delivered,Paid,22375.55,4027.6,0,26403.15
ORD005477,3629,10,6,2026-01-30 13:10:07,Confirmed,Paid,24476.95,4405.85,0,28882.8
ORD005478,3458,9,8,2025-03-01 03:13:02,Delivered,Paid,22836.66,4110.6,0,26947.26
ORD005479,4316,24,19,2025-08-08 09:54:15,Pending,Pending,7589.12,1366.04,0,8955.16
ORD005480,213,22,3,2025-03-30 16:28:03,Delivered,Paid,8228.6,1481.15,0,9709.75
ORD005481,4626,20,6,2024-07-12 04:26:18,Delivered,Paid,3705.26,666.95,0,4372.21
ORD005482,2187,25,7,2026-04-27 17:15:21,Delivered,Paid,22056.6,3970.19,0,26026.79
ORD005483,320,9,11,2024-10-29 22:30:56,Delivered,Paid,12605.99,2269.08,0,14875.07
ORD005484,3512,2,20,2025-02-04 18:04:03,Delivered,Paid,19922.77,3586.1,0,23508.87
ORD005485,3209,15,18,2025-12-29 03:47:23,Confirmed,Paid,3207.56,577.36,0,3784.92
ORD005486,4494,25,13,2026-03-31 07:53:28,Delivered,Paid,4565.59,821.81,0,5387.4
ORD005487,4179,1,19,2025-04-14 05:29:49,Delivered,Paid,17195.69,3095.22,0,20290.91
ORD005488,4812,17,11,2026-04-22 16:49:06,Delivered,Paid,17292.65,3112.68,0,20405.33
ORD005489,1945,20,18,2025-06-20 18:19:55,Delivered,Paid,24262.6,4367.27,0,28629.87
ORD005490,2556,16,14,2026-01-15 05:33:30,Delivered,Paid,24966.38,4493.95,0,29460.33
ORD005491,4379,11,2,2025-04-14 00:41:56,Delivered,Paid,17821.91,3207.94,0,21029.85
ORD005492,2684,3,1,2025-01-03 18:36:40,Delivered,Paid,16709.67,3007.74,0,19717.41
ORD005493,1789,1,20,2024-12-17 05:10:09,Delivered,Paid,7827.53,1408.96,0,9236.49
ORD005494,2267,21,10,2025-12-23 22:47:46,Confirmed,Paid,10531.1,1895.6,0,12426.7
ORD005495,3290,17,5,2025-09-17 00:23:26,Delivered,Paid,12493.94,2248.91,0,14742.85
ORD005496,4325,5,6,2025-05-31 11:26:46,Cancelled,Failed,14613.87,2630.5,0,17244.37
ORD005497,4845,21,13,2025-03-16 16:32:31,Delivered,Paid,12590.27,2266.25,0,14856.52
ORD005498,3713,25,6,2026-04-13 11:27:22,Delivered,Paid,21474.18,3865.35,0,25339.53
ORD005499,4154,3,16,2024-08-29 08:53:13,Delivered,Paid,11972.38,2155.03,0,14127.41
ORD005500,884,24,14,2025-04-10 17:18:01,Shipped,Paid,18068.35,3252.3,0,21320.65
ORD005501,330,9,13,2026-03-10 13:57:59,Returned,Refunded,12183.5,2193.03,0,14376.53
ORD005502,1578,8,6,2025-06-19 21:37:08,Delivered,Paid,12328.06,2219.05,0,14547.11
ORD005503,2106,21,1,2025-01-24 02:02:05,Delivered,Paid,6420.52,1155.69,0,7576.21
ORD005504,2565,13,15,2025-05-05 01:43:43,Delivered,Paid,11202.37,2016.43,0,13218.8
ORD005505,569,8,5,2024-10-05 20:29:05,Confirmed,Paid,1068.15,192.27,0,1260.42
ORD005506,4239,22,17,2026-06-19 12:12:14,Delivered,Paid,12945.34,2330.16,0,15275.5
ORD005507,4593,7,12,2025-03-22 04:44:04,Delivered,Paid,4903.37,882.61,0,5785.98
ORD005508,3702,13,4,2025-07-21 09:36:36,Delivered,Paid,14721.7,2649.91,0,17371.61
ORD005509,4218,20,3,2024-11-04 16:23:48,Confirmed,Paid,24491.16,4408.41,0,28899.57
ORD005510,1422,10,15,2025-03-01 02:52:01,Shipped,Paid,16220.34,2919.66,0,19140
ORD005511,2761,2,7,2024-12-11 00:21:21,Delivered,Paid,14138.46,2544.92,0,16683.38
ORD005512,2988,16,8,2026-04-24 08:48:25,Confirmed,Paid,3910.33,703.86,0,4614.19
ORD005513,3984,22,7,2025-10-22 02:14:22,Delivered,Paid,4311.73,776.11,0,5087.84
ORD005514,2310,4,1,2024-10-07 16:40:49,Delivered,Paid,14565.94,2621.87,0,17187.81
ORD005515,4932,25,14,2025-06-12 01:27:31,Delivered,Paid,1947.88,350.62,0,2298.5
ORD005516,229,13,16,2026-03-16 06:49:02,Delivered,Paid,15432.38,2777.83,0,18210.21
ORD005517,2950,23,1,2026-02-10 00:21:43,Delivered,Paid,4771.08,858.79,0,5629.87
ORD005518,3249,23,16,2025-11-09 04:53:38,Delivered,Paid,7112.91,1280.32,0,8393.23
ORD005519,3526,4,17,2026-03-13 16:23:31,Delivered,Paid,13220.09,2379.62,0,15599.71
ORD005520,576,18,1,2024-12-13 19:02:06,Confirmed,Paid,8274.6,1489.43,0,9764.03
ORD005521,2918,8,11,2025-06-12 11:35:11,Confirmed,Paid,17551.66,3159.3,0,20710.96
ORD005522,1830,10,5,2026-06-24 14:04:36,Shipped,Paid,15662.55,2819.26,0,18481.81
ORD005523,3564,22,14,2025-08-21 04:40:32,Delivered,Paid,22162.05,3989.17,0,26151.22
ORD005524,1848,14,17,2026-06-17 00:15:53,Confirmed,Paid,2737.78,492.8,0,3230.58
ORD005525,3647,9,15,2026-01-01 11:24:01,Delivered,Paid,24363.29,4385.39,0,28748.68
ORD005526,822,10,13,2024-07-30 04:54:23,Delivered,Paid,1436.86,258.63,0,1695.49
ORD005527,2981,17,14,2024-07-25 17:50:06,Delivered,Paid,18982.63,3416.87,0,22399.5
ORD005528,4072,8,2,2024-09-01 18:25:43,Pending,Pending,20419.56,3675.52,0,24095.08
ORD005529,4634,13,19,2025-02-21 07:14:54,Confirmed,Paid,4770.46,858.68,0,5629.14
ORD005530,2040,21,3,2025-08-11 07:04:04,Delivered,Paid,16659.48,2998.71,0,19658.19
ORD005531,4587,13,14,2025-06-11 17:59:52,Returned,Refunded,8625.15,1552.53,0,10177.68
ORD005532,1867,11,6,2024-11-28 05:41:44,Delivered,Paid,2808.83,505.59,0,3314.42
ORD005533,4523,17,9,2026-06-25 07:34:27,Cancelled,Failed,6465.79,1163.84,0,7629.63
ORD005534,735,23,12,2025-04-29 00:57:46,Confirmed,Paid,15192.91,2734.72,0,17927.63
ORD005535,1514,17,12,2026-02-22 12:43:16,Cancelled,Refunded,4585.34,825.36,0,5410.7
ORD005536,3819,8,6,2024-10-24 12:05:55,Delivered,Paid,19380.6,3488.51,0,22869.11
ORD005537,4674,20,3,2024-10-06 10:57:03,Delivered,Paid,3751.04,675.19,0,4426.23
ORD005538,3631,19,17,2025-07-22 11:18:23,Pending,Pending,6098.71,1097.77,0,7196.48
ORD005539,4587,18,18,2025-07-12 22:36:57,Delivered,Paid,3933.53,708.04,0,4641.57
ORD005540,1339,12,19,2025-09-20 20:11:54,Delivered,Paid,8171.91,1470.94,0,9642.85
ORD005541,329,8,5,2025-03-19 08:31:33,Delivered,Paid,22799.32,4103.88,0,26903.2
ORD005542,2412,13,6,2026-03-28 19:51:14,Pending,Pending,7544.43,1358,0,8902.43
ORD005543,3148,19,9,2024-10-20 14:54:03,Delivered,Paid,15402.41,2772.43,0,18174.84
ORD005544,4448,12,20,2025-07-15 10:38:54,Delivered,Paid,21470.36,3864.66,0,25335.02
ORD005545,4446,1,16,2026-01-04 02:25:19,Delivered,Paid,15896.18,2861.31,0,18757.49
ORD005546,140,18,5,2026-02-17 08:52:53,Delivered,Paid,11756.21,2116.12,0,13872.33
ORD005547,560,17,14,2026-01-14 15:08:43,Delivered,Paid,2172.29,391.01,0,2563.3
ORD005548,488,25,6,2025-02-19 16:33:50,Pending,Pending,18312.91,3296.32,0,21609.23
ORD005549,1399,8,10,2025-03-22 14:36:19,Delivered,Paid,23443.14,4219.77,0,27662.91
ORD005550,3564,17,13,2025-05-29 00:15:36,Cancelled,Failed,5798.36,1043.7,0,6842.06
ORD005551,2454,12,7,2026-02-05 00:01:00,Delivered,Paid,5352.05,963.37,0,6315.42
ORD005552,863,3,9,2026-06-02 17:45:52,Delivered,Paid,17148.14,3086.67,0,20234.81
ORD005553,1557,23,3,2026-02-03 13:01:09,Delivered,Paid,22601.65,4068.3,0,26669.95
ORD005554,4885,24,16,2025-04-21 00:35:13,Delivered,Paid,7945.28,1430.15,0,9375.43
ORD005555,2005,23,10,2025-07-04 09:53:35,Delivered,Paid,17540.15,3157.23,0,20697.38
ORD005556,565,2,13,2026-06-26 04:42:41,Pending,Pending,3656.64,658.2,0,4314.84
ORD005557,2732,16,12,2025-04-04 10:42:04,Returned,Refunded,18919.64,3405.54,0,22325.18
ORD005558,2823,9,9,2024-10-08 19:48:18,Delivered,Paid,21913.9,3944.5,0,25858.4
ORD005559,1316,17,19,2025-05-07 12:13:52,Returned,Refunded,11489.31,2068.08,0,13557.39
ORD005560,4743,1,16,2025-10-08 10:16:47,Delivered,Paid,9750.36,1755.06,0,11505.42
ORD005561,3679,23,5,2025-09-28 11:44:51,Delivered,Paid,12221.27,2199.83,0,14421.1
ORD005562,2262,18,12,2024-08-12 03:27:36,Delivered,Paid,6894.27,1240.97,0,8135.24
ORD005563,3514,14,12,2025-12-10 20:08:52,Delivered,Paid,6864.6,1235.63,0,8100.23
ORD005564,11,22,17,2025-09-08 23:30:02,Delivered,Paid,9060.02,1630.8,0,10690.82
ORD005565,1862,7,19,2024-12-03 13:44:12,Delivered,Paid,5884.34,1059.18,0,6943.52
ORD005566,3812,13,16,2025-11-25 20:55:34,Confirmed,Paid,7706.55,1387.18,0,9093.73
ORD005567,459,24,6,2024-09-28 18:55:34,Delivered,Paid,17520.01,3153.6,0,20673.61
ORD005568,2992,1,5,2025-06-15 20:55:34,Confirmed,Paid,13343.9,2401.9,0,15745.8
ORD005569,1740,19,5,2024-08-12 16:12:12,Delivered,Paid,17469.4,3144.49,0,20613.89
ORD005570,4481,5,4,2026-04-05 03:09:11,Shipped,Paid,4756.37,856.15,0,5612.52
ORD005571,3058,1,19,2024-07-28 20:15:00,Delivered,Paid,10180.08,1832.41,0,12012.49
ORD005572,4831,9,7,2026-06-16 20:25:56,Delivered,Paid,20821.1,3747.8,0,24568.9
ORD005573,4,19,13,2026-05-02 01:21:12,Shipped,Paid,2759.81,496.77,0,3256.58
ORD005574,3779,1,1,2024-10-15 02:20:27,Confirmed,Paid,18497.72,3329.59,0,21827.31
ORD005575,816,11,15,2026-01-12 11:38:08,Delivered,Paid,21682.72,3902.89,0,25585.61
ORD005576,1313,25,7,2026-05-26 05:15:38,Delivered,Paid,22509.4,4051.69,0,26561.09
ORD005577,973,11,8,2025-04-20 07:09:37,Delivered,Paid,22551.9,4059.34,0,26611.24
ORD005578,3866,22,16,2026-03-07 11:25:43,Delivered,Paid,3621.15,651.81,0,4272.96
ORD005579,3371,9,18,2026-01-05 10:45:47,Delivered,Paid,23730.66,4271.52,0,28002.18
ORD005580,2789,25,17,2025-12-29 01:26:42,Shipped,Paid,15488.44,2787.92,0,18276.36
ORD005581,1698,16,5,2025-06-28 03:04:34,Delivered,Paid,24646.89,4436.44,0,29083.33
ORD005582,3988,25,18,2025-05-11 22:46:06,Delivered,Paid,5452.69,981.48,0,6434.17
ORD005583,4886,5,14,2024-07-20 08:26:45,Delivered,Paid,5531.35,995.64,0,6526.99
ORD005584,1081,16,7,2025-05-07 10:22:58,Cancelled,Failed,18408.5,3313.53,0,21722.03
ORD005585,3472,20,8,2025-07-26 05:44:22,Delivered,Paid,12188.87,2194,0,14382.87
ORD005586,1779,4,13,2025-09-27 08:02:58,Delivered,Paid,15134.3,2724.17,0,17858.47
ORD005587,489,17,12,2025-12-20 21:50:21,Delivered,Paid,19093.26,3436.79,0,22530.05
ORD005588,3769,10,13,2025-08-15 03:06:36,Delivered,Paid,14999.02,2699.82,0,17698.84
ORD005589,4687,20,16,2025-01-31 19:37:47,Delivered,Paid,1439.84,259.17,0,1699.01
ORD005590,1313,22,10,2025-04-05 22:19:55,Cancelled,Failed,21246.02,3824.28,0,25070.3
ORD005591,2777,13,15,2025-08-08 02:38:16,Delivered,Paid,15832.55,2849.86,0,18682.41
ORD005592,4471,14,15,2026-07-06 13:10:56,Delivered,Paid,1773.83,319.29,0,2093.12
ORD005593,3732,2,19,2026-07-06 00:03:57,Delivered,Paid,6344.22,1141.96,0,7486.18
ORD005594,2160,22,7,2025-04-30 16:16:51,Delivered,Paid,13533.01,2435.94,0,15968.95
ORD005595,3439,4,1,2026-01-26 12:51:56,Shipped,Paid,10249.15,1844.85,0,12094
ORD005596,1916,13,16,2025-03-29 01:52:47,Returned,Refunded,8526.64,1534.8,0,10061.44
ORD005597,4635,23,8,2024-10-30 20:28:57,Delivered,Paid,8072.81,1453.11,0,9525.92
ORD005598,4454,13,8,2026-02-02 05:48:26,Delivered,Paid,9377.02,1687.86,0,11064.88
ORD005599,623,6,19,2025-01-04 10:56:50,Delivered,Paid,17648.45,3176.72,0,20825.17
ORD005600,1438,4,3,2024-08-07 22:40:13,Confirmed,Paid,4637.27,834.71,0,5471.98
ORD005601,4097,6,20,2025-01-29 22:07:56,Delivered,Paid,14445.09,2600.12,0,17045.21
ORD005602,4288,9,14,2025-06-25 15:29:16,Shipped,Paid,2220.16,399.63,0,2619.79
ORD005603,820,25,6,2025-04-18 16:53:56,Shipped,Paid,16266.57,2927.98,0,19194.55
ORD005604,207,9,20,2025-01-06 00:41:15,Shipped,Paid,3252.7,585.49,0,3838.19
ORD005605,2138,3,3,2024-08-13 11:54:06,Shipped,Paid,4281.49,770.67,0,5052.16
ORD005606,2752,10,7,2025-02-22 19:57:10,Pending,Pending,19704.72,3546.85,0,23251.57
ORD005607,486,11,2,2026-06-21 00:33:26,Delivered,Paid,21638,3894.84,0,25532.84
ORD005608,2484,1,14,2025-03-06 03:40:09,Delivered,Paid,2236.96,402.65,0,2639.61
ORD005609,2921,17,8,2025-06-03 12:52:18,Shipped,Paid,20350.01,3663,0,24013.01
ORD005610,1480,19,10,2025-10-10 18:17:03,Confirmed,Paid,12478.65,2246.16,0,14724.81
ORD005611,4455,9,20,2025-08-26 04:33:50,Delivered,Paid,19184.83,3453.27,0,22638.1
ORD005612,1112,4,18,2024-11-09 07:00:59,Delivered,Paid,4080.32,734.46,0,4814.78
ORD005613,4905,9,11,2024-12-03 19:09:11,Cancelled,Failed,1308.99,235.62,0,1544.61
ORD005614,334,16,2,2025-05-18 23:31:06,Delivered,Paid,1637.75,294.8,0,1932.55
ORD005615,3730,5,11,2024-11-13 04:34:40,Delivered,Paid,1302.53,234.46,0,1536.99
ORD005616,1624,11,1,2025-11-13 02:24:32,Shipped,Paid,23309.91,4195.78,0,27505.69
ORD005617,198,15,9,2025-01-21 03:10:45,Delivered,Paid,9555.37,1719.97,0,11275.34
ORD005618,2077,13,9,2026-03-27 23:59:28,Delivered,Paid,9269.93,1668.59,0,10938.52
ORD005619,4531,24,7,2026-06-03 07:22:03,Delivered,Paid,4072.61,733.07,0,4805.68
ORD005620,2243,10,3,2025-09-30 03:01:30,Delivered,Paid,6846.64,1232.4,0,8079.04
ORD005621,4114,18,16,2025-06-03 13:48:33,Delivered,Paid,20194.62,3635.03,0,23829.65
ORD005622,4524,25,5,2026-05-29 04:23:26,Shipped,Paid,15086.38,2715.55,0,17801.93
ORD005623,1898,2,15,2026-01-16 15:18:22,Shipped,Paid,24685.06,4443.31,0,29128.37
ORD005624,816,4,20,2025-04-29 14:10:25,Delivered,Paid,16670.49,3000.69,0,19671.18
ORD005625,1534,22,11,2025-01-16 07:03:37,Delivered,Paid,22795.74,4103.23,0,26898.97
ORD005626,2420,22,8,2025-09-23 04:17:23,Delivered,Paid,11572.07,2082.97,0,13655.04
ORD005627,4993,18,14,2025-05-19 17:25:43,Pending,Pending,12399.15,2231.85,0,14631
ORD005628,675,4,4,2025-05-01 15:44:38,Delivered,Paid,17351.24,3123.22,0,20474.46
ORD005629,3399,20,9,2024-10-07 21:17:18,Confirmed,Paid,905.68,163.02,50,1118.7
ORD005630,2159,19,5,2025-04-05 20:35:24,Delivered,Paid,9806.93,1765.25,0,11572.18
ORD005631,504,7,8,2024-11-05 08:59:16,Delivered,Paid,8750.83,1575.15,0,10325.98
ORD005632,644,12,16,2026-06-04 09:47:48,Delivered,Paid,7914.29,1424.57,0,9338.86
ORD005633,2178,4,17,2025-06-04 19:00:24,Delivered,Paid,12222.39,2200.03,0,14422.42
ORD005634,2153,12,1,2026-02-12 04:57:40,Delivered,Paid,24745.86,4454.25,0,29200.11
ORD005635,1199,25,7,2024-09-10 13:58:06,Delivered,Paid,20644.71,3716.05,0,24360.76
ORD005636,4757,22,14,2026-04-09 00:39:18,Delivered,Paid,1833.1,329.96,0,2163.06
ORD005637,3177,7,3,2026-02-14 22:41:26,Delivered,Paid,16796,3023.28,0,19819.28
ORD005638,1568,13,12,2025-10-02 15:25:51,Cancelled,Refunded,19572.34,3523.02,0,23095.36
ORD005639,1695,3,7,2025-12-18 11:10:03,Delivered,Paid,6097.93,1097.63,0,7195.56
ORD005640,1549,16,3,2025-04-28 01:14:21,Delivered,Paid,12704.69,2286.84,0,14991.53
ORD005641,4397,25,1,2025-04-24 22:37:12,Delivered,Paid,778.88,140.2,50,969.08
ORD005642,1596,18,10,2025-09-07 07:57:56,Delivered,Paid,4769.64,858.54,0,5628.18
ORD005643,331,9,16,2026-04-08 14:44:28,Delivered,Paid,12211.4,2198.05,0,14409.45
ORD005644,4124,18,2,2026-06-27 14:00:34,Confirmed,Paid,22238.68,4002.96,0,26241.64
ORD005645,1769,8,10,2024-08-03 15:15:17,Delivered,Paid,8148.57,1466.74,0,9615.31
ORD005646,1815,19,15,2025-02-22 23:42:27,Delivered,Paid,15721.35,2829.84,0,18551.19
ORD005647,2428,20,13,2026-05-27 01:17:19,Delivered,Paid,10876.6,1957.79,0,12834.39
ORD005648,3974,8,17,2026-03-11 20:52:16,Delivered,Paid,21700.69,3906.12,0,25606.81
ORD005649,4475,24,7,2025-05-18 08:16:24,Shipped,Paid,21748.04,3914.65,0,25662.69
ORD005650,4957,1,6,2025-04-19 17:30:26,Delivered,Paid,18520.79,3333.74,0,21854.53
ORD005651,4034,17,8,2026-05-15 11:22:49,Delivered,Paid,18359.04,3304.63,0,21663.67
ORD005652,4700,6,6,2026-06-05 09:35:12,Delivered,Paid,3761.01,676.98,0,4437.99
ORD005653,4654,10,20,2026-01-27 08:17:26,Delivered,Paid,19842.68,3571.68,0,23414.36
ORD005654,3055,21,19,2024-07-22 09:43:43,Delivered,Paid,11711.04,2107.99,0,13819.03
ORD005655,3072,6,20,2025-06-05 07:07:21,Pending,Pending,5739.78,1033.16,0,6772.94
ORD005656,1467,11,16,2025-10-30 01:49:12,Delivered,Paid,2892.38,520.63,0,3413.01
ORD005657,4891,8,5,2025-04-08 10:08:40,Pending,Pending,5833.09,1049.96,0,6883.05
ORD005658,4098,10,5,2025-11-08 01:35:48,Delivered,Paid,12244.87,2204.08,0,14448.95
ORD005659,2273,17,14,2025-10-22 02:16:27,Delivered,Paid,1071.45,192.86,0,1264.31
ORD005660,855,9,13,2025-08-28 08:58:14,Confirmed,Paid,16041.1,2887.4,0,18928.5
ORD005661,1131,13,2,2025-08-06 03:07:33,Delivered,Paid,18849.91,3392.98,0,22242.89
ORD005662,1816,21,1,2025-08-24 10:35:12,Pending,Pending,16696.15,3005.31,0,19701.46
ORD005663,215,6,16,2026-03-29 13:54:03,Delivered,Paid,6271.88,1128.94,0,7400.82
ORD005664,2406,19,12,2024-10-14 16:33:02,Delivered,Paid,4575.23,823.54,0,5398.77
ORD005665,1384,20,14,2024-09-16 19:31:25,Delivered,Paid,23845.41,4292.17,0,28137.58
ORD005666,621,23,4,2024-10-12 22:12:50,Delivered,Paid,24693.97,4444.91,0,29138.88
ORD005667,2490,12,13,2026-01-12 01:44:22,Shipped,Paid,3723.06,670.15,0,4393.21
ORD005668,4343,11,15,2025-09-12 14:01:09,Confirmed,Paid,1277.72,229.99,0,1507.71
ORD005669,3077,1,8,2026-03-04 16:26:11,Delivered,Paid,4327.56,778.96,0,5106.52
ORD005670,4755,14,6,2026-05-28 04:16:42,Delivered,Paid,18800.94,3384.17,0,22185.11
ORD005671,3036,25,5,2025-05-01 06:10:46,Delivered,Paid,15531.68,2795.7,0,18327.38
ORD005672,4846,20,1,2025-09-11 06:34:53,Pending,Pending,24639.37,4435.09,0,29074.46
ORD005673,3794,10,12,2026-04-02 02:46:54,Delivered,Paid,8069.22,1452.46,0,9521.68
ORD005674,2305,25,15,2026-04-23 05:32:55,Delivered,Paid,11483.07,2066.95,0,13550.02
ORD005675,3668,3,20,2026-02-14 15:48:51,Delivered,Paid,14737.42,2652.74,0,17390.16
ORD005676,464,17,6,2024-11-22 16:18:59,Shipped,Paid,8442.41,1519.63,0,9962.04
ORD005677,969,2,12,2025-12-31 17:00:22,Delivered,Paid,9533.45,1716.02,0,11249.47
ORD005678,2416,3,16,2025-02-21 18:20:40,Cancelled,Refunded,14610.4,2629.87,0,17240.27
ORD005679,3783,16,8,2025-11-23 15:02:36,Delivered,Paid,21230.1,3821.42,0,25051.52
ORD005680,4840,25,15,2025-09-15 02:38:39,Pending,Pending,20206.93,3637.25,0,23844.18
ORD005681,4134,19,2,2025-02-14 18:10:29,Delivered,Paid,11668.44,2100.32,0,13768.76
ORD005682,3989,21,15,2025-02-06 06:48:23,Shipped,Paid,24289.11,4372.04,0,28661.15
ORD005683,1639,15,16,2024-09-01 15:04:42,Returned,Refunded,12487.94,2247.83,0,14735.77
ORD005684,1485,24,2,2025-03-10 06:33:25,Shipped,Paid,10606.67,1909.2,0,12515.87
ORD005685,2765,9,11,2026-03-04 21:58:18,Confirmed,Paid,14521.67,2613.9,0,17135.57
ORD005686,1969,5,7,2025-11-07 10:25:48,Cancelled,Failed,15601.49,2808.27,0,18409.76
ORD005687,285,20,19,2024-11-17 19:41:00,Delivered,Paid,848.15,152.67,50,1050.82
ORD005688,3034,21,15,2024-08-03 22:19:08,Delivered,Paid,13972.84,2515.11,0,16487.95
ORD005689,2484,4,10,2025-03-13 01:04:24,Delivered,Paid,7517.34,1353.12,0,8870.46
ORD005690,3840,6,6,2025-03-14 03:35:47,Delivered,Paid,6340.62,1141.31,0,7481.93
ORD005691,3866,22,11,2025-11-20 01:12:54,Delivered,Paid,1530.14,275.43,0,1805.57
ORD005692,1363,3,16,2025-06-07 22:06:20,Delivered,Paid,18742.29,3373.61,0,22115.9
ORD005693,2869,14,18,2025-06-04 20:32:17,Delivered,Paid,12596.55,2267.38,0,14863.93
ORD005694,951,17,19,2026-05-20 03:11:03,Delivered,Paid,14264.75,2567.65,0,16832.4
ORD005695,1397,25,12,2026-06-08 22:35:59,Delivered,Paid,22722.12,4089.98,0,26812.1
ORD005696,4834,21,2,2025-01-04 11:08:34,Delivered,Paid,24874.11,4477.34,0,29351.45
ORD005697,4255,2,16,2025-11-04 13:43:46,Delivered,Paid,14530.22,2615.44,0,17145.66
ORD005698,1407,21,10,2025-08-03 18:33:41,Cancelled,Failed,21125.54,3802.6,0,24928.14
ORD005699,1377,17,5,2024-11-25 06:04:24,Delivered,Paid,23115.86,4160.85,0,27276.71
ORD005700,1864,9,12,2026-03-16 23:18:06,Delivered,Paid,7903.16,1422.57,0,9325.73
ORD005701,1644,22,14,2026-06-26 01:58:26,Shipped,Paid,9916.76,1785.02,0,11701.78
ORD005702,1586,25,16,2024-07-24 11:56:37,Shipped,Paid,2919.03,525.43,0,3444.46
ORD005703,4940,14,1,2026-01-23 06:58:36,Cancelled,Refunded,19755.93,3556.07,0,23312
ORD005704,2723,18,7,2024-10-17 05:52:20,Confirmed,Paid,17932.05,3227.77,0,21159.82
ORD005705,4377,24,4,2026-05-20 23:21:33,Shipped,Paid,1230.24,221.44,0,1451.68
ORD005706,2523,23,9,2026-05-02 10:32:39,Delivered,Paid,12096.23,2177.32,0,14273.55
ORD005707,3801,12,16,2024-12-20 01:10:50,Delivered,Paid,7018.79,1263.38,0,8282.17
ORD005708,91,3,17,2026-01-07 00:25:03,Confirmed,Paid,2020.47,363.68,0,2384.15
ORD005709,3404,13,6,2025-10-15 08:06:46,Confirmed,Paid,20646.75,3716.41,0,24363.16
ORD005710,1113,18,18,2024-09-11 12:09:00,Delivered,Paid,6340.25,1141.24,0,7481.49
ORD005711,4592,14,7,2026-07-03 22:53:19,Pending,Pending,3566.32,641.94,0,4208.26
ORD005712,3832,15,14,2026-07-06 22:47:31,Delivered,Paid,6212.08,1118.17,0,7330.25
ORD005713,2201,7,5,2026-04-02 17:03:29,Confirmed,Paid,14147.32,2546.52,0,16693.84
ORD005714,1962,11,13,2025-12-06 06:56:46,Delivered,Paid,20641.01,3715.38,0,24356.39
ORD005715,4364,17,3,2026-01-01 16:36:02,Delivered,Paid,24426.61,4396.79,0,28823.4
ORD005716,1978,15,20,2026-04-15 01:48:23,Delivered,Paid,21906.86,3943.23,0,25850.09
ORD005717,21,7,20,2026-06-02 08:29:32,Pending,Pending,14567.15,2622.09,0,17189.24
ORD005718,1662,8,18,2026-05-19 14:35:19,Shipped,Paid,7299.06,1313.83,0,8612.89
ORD005719,2255,7,14,2026-02-06 16:32:27,Pending,Pending,24427.68,4396.98,0,28824.66
ORD005720,4770,12,11,2025-09-23 20:04:07,Delivered,Paid,15757.91,2836.42,0,18594.33
ORD005721,2773,25,15,2026-06-02 02:44:27,Delivered,Paid,15111.27,2720.03,0,17831.3
ORD005722,3601,5,16,2025-08-28 11:22:53,Delivered,Paid,20356.61,3664.19,0,24020.8
ORD005723,196,2,13,2026-04-08 12:25:01,Delivered,Paid,21307.3,3835.31,0,25142.61
ORD005724,3002,23,9,2025-09-07 23:57:23,Delivered,Paid,18574.62,3343.43,0,21918.05
ORD005725,1255,15,19,2026-01-22 08:21:50,Shipped,Paid,1169.86,210.57,0,1380.43
ORD005726,1482,5,11,2025-06-04 22:01:35,Delivered,Paid,20153.13,3627.56,0,23780.69
ORD005727,3862,14,14,2025-01-17 07:24:20,Delivered,Paid,20220.05,3639.61,0,23859.66
ORD005728,1736,4,15,2026-02-12 19:57:18,Confirmed,Paid,11019.2,1983.46,0,13002.66
ORD005729,4636,18,8,2026-07-01 03:53:29,Delivered,Paid,13594.33,2446.98,0,16041.31
ORD005730,608,2,17,2025-07-11 14:04:26,Delivered,Paid,10768.46,1938.32,0,12706.78
ORD005731,2130,22,2,2025-04-20 19:08:50,Shipped,Paid,8950.36,1611.06,0,10561.42
